LOCAL,TIPO_ACID,AUTO,TAXI,LOTACAO,ONIBUS_URB,ONIBUS_MET,ONIBUS_INT,CAMINHAO,MOTO,CARROCA,BICICLETA,HORA,DIA_SEM,TEMPO,REGIAO,FATAIS,FERIDOS_GR
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,11:00,SABADO,NUBLADO,CENTRO,0,0
Cruzamento,COLISAO,1,0,0,1,0,0,0,0,0,0,10:40,SABADO,BOM,SUL,0,0
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,14:10,SABADO,BOM,SUL,0,0
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,19:10,SABADO,BOM,CENTRO,0,0
Cruzamento,ABALROAMENTO,1,0,0,0,1,0,0,0,0,0,12:15,SABADO,NUBLADO,LESTE,0,0
Logradouro,CHOQUE,1,0,0,0,0,0,0,0,0,0,06:29,SABADO,BOM,SUL,0,0
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,12:00,SABADO,BOM,NORTE,0,0
Cruzamento,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,01:30,SABADO,BOM,SUL,0,0
Logradouro,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,22:15,SABADO,BOM,SUL,0,1
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,17:50,SABADO,NUBLADO,NORTE,0,0
Logradouro,COLISAO,1,0,0,0,0,0,0,1,0,0,00:15,SABADO,BOM,LESTE,0,1
Logradouro,CHOQUE,2,0,0,0,0,0,0,0,0,0,19:30,SABADO,BOM,CENTRO,0,0
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,06:50,DOMINGO,BOM,CENTRO,0,0
Logradouro,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,16:00,DOMINGO,BOM,SUL,0,1
Logradouro,ABALROAMENTO,1,0,0,0,0,0,0,0,0,1,20:30,DOMINGO,BOM,CENTRO,0,0
Logradouro,CHOQUE,2,0,0,0,0,0,0,0,0,0,12:00,DOMINGO,BOM,SUL,0,0
Logradouro,CHOQUE,0,2,0,0,0,0,0,0,0,0,01:48,DOMINGO,BOM,CENTRO,0,0
Logradouro,ABALROAMENTO,1,0,1,0,0,0,0,0,0,0,16:53,DOMINGO,BOM,CENTRO,0,0
Cruzamento,ABALROAMENTO,1,1,0,0,0,0,0,0,0,0,08:06,DOMINGO,BOM,CENTRO,0,0
Cruzamento,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,12:06,DOMINGO,BOM,SUL,0,1
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,18:50,DOMINGO,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,11:30,DOMINGO,BOM,LESTE,0,0
Logradouro,CHOQUE,1,0,0,0,0,0,0,0,0,0,02:00,DOMINGO,BOM,LESTE,0,0
Logradouro,COLISAO,1,1,0,0,0,0,0,0,0,0,12:15,DOMINGO,BOM,NORTE,0,0
Cruzamento,ABALROAMENTO,3,0,0,0,0,0,0,0,0,0,18:50,DOMINGO,BOM,SUL,0,0
Logradouro,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,18:50,DOMINGO,BOM,SUL,0,0
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,00:30,DOMINGO,BOM,LESTE,0,0
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,15:00,DOMINGO,BOM,NORTE,0,0
Cruzamento,ABALROAMENTO,1,1,0,0,0,0,0,0,0,0,06:36,DOMINGO,BOM,NORTE,0,0
Logradouro,ATROPELAMENTO,0,0,0,0,0,0,0,1,0,0,22:00,DOMINGO,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,1,0,0,0,0,0,0,0,0,1,09:00,DOMINGO,BOM,NORTE,0,1
Logradouro,CHOQUE,1,0,0,0,0,0,0,0,0,0,05:08,DOMINGO,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,13:35,SEGUNDA-FEIRA,BOM,SUL,0,0
Cruzamento,ABALROAMENTO,1,0,1,0,0,0,0,0,0,0,08:04,SEGUNDA-FEIRA,BOM,SUL,0,0
Logradouro,COLISAO,1,0,0,0,0,0,0,1,0,0,10:25,SEGUNDA-FEIRA,BOM,SUL,0,0
Cruzamento,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,22:50,SEGUNDA-FEIRA,BOM,SUL,0,0
Cruzamento,ABALROAMENTO,1,0,1,0,0,0,0,0,0,0,11:36,SEGUNDA-FEIRA,BOM,SUL,0,0
Logradouro,QUEDA,0,0,0,0,0,0,0,1,0,0,08:00,SEGUNDA-FEIRA,BOM,SUL,0,0
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,15:05,SEGUNDA-FEIRA,BOM,CENTRO,0,0
Cruzamento,COLISAO,2,0,0,0,0,0,0,0,0,0,09:30,SEGUNDA-FEIRA,BOM,CENTRO,0,0
Logradouro,QUEDA,0,0,0,0,0,0,0,1,0,0,00:05,SEGUNDA-FEIRA,BOM,SUL,0,0
Cruzamento,COLISAO,1,1,0,0,0,0,0,0,0,0,13:30,SEGUNDA-FEIRA,BOM,CENTRO,0,0
Logradouro,EVENTUAL,1,0,0,0,0,0,0,0,0,0,18:07,SEGUNDA-FEIRA,BOM,CENTRO,0,0
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,08:40,SEGUNDA-FEIRA,BOM,SUL,0,0
Cruzamento,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,18:00,SEGUNDA-FEIRA,BOM,SUL,0,0
Cruzamento,ABALROAMENTO,1,0,0,0,0,0,1,0,0,0,12:20,SEGUNDA-FEIRA,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,14:30,SEGUNDA-FEIRA,BOM,CENTRO,0,0
Logradouro,COLISAO,1,0,0,0,0,0,0,1,0,0,11:00,SEGUNDA-FEIRA,BOM,NORTE,0,0
Logradouro,QUEDA,1,0,0,1,0,0,0,0,0,0,18:10,SEGUNDA-FEIRA,BOM,SUL,0,0
Cruzamento,COLISAO,2,0,0,0,0,0,0,0,0,0,16:45,SEGUNDA-FEIRA,BOM,LESTE,0,0
Logradouro,COLISAO,1,0,0,0,0,0,1,0,0,0,10:45,SEGUNDA-FEIRA,BOM,NORTE,0,0
Cruzamento,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,17:40,SEGUNDA-FEIRA,BOM,LESTE,0,0
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,08:55,SEGUNDA-FEIRA,BOM,LESTE,0,0
Cruzamento,COLISAO,1,1,0,0,0,0,0,0,0,0,16:00,SEGUNDA-FEIRA,BOM,LESTE,0,0
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,21:45,SEGUNDA-FEIRA,BOM,NORTE,0,0
Cruzamento,COLISAO,2,0,0,0,0,0,0,0,0,0,11:25,SEGUNDA-FEIRA,BOM,NORTE,0,0
Cruzamento,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,17:30,SEGUNDA-FEIRA,BOM,LESTE,0,0
Cruzamento,COLISAO,2,0,0,0,0,0,0,0,0,0,11:55,SEGUNDA-FEIRA,BOM,LESTE,0,0
Cruzamento,COLISAO,2,0,0,0,0,0,0,0,0,0,16:09,SEGUNDA-FEIRA,NUBLADO,LESTE,0,0
Cruzamento,COLISAO,1,0,0,1,0,0,0,0,0,0,08:40,SEGUNDA-FEIRA,BOM,LESTE,0,0
Logradouro,COLISAO,1,0,0,0,0,0,1,0,0,0,09:10,SEGUNDA-FEIRA,BOM,NORTE,0,0
Cruzamento,COLISAO,1,0,0,0,0,0,1,0,0,0,11:40,SEGUNDA-FEIRA,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,1,0,0,0,0,0,1,0,0,0,13:30,SEGUNDA-FEIRA,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,1,0,0,13:20,SEGUNDA-FEIRA,BOM,SUL,0,0
Logradouro,COLISAO,1,0,0,0,0,0,0,1,0,0,08:00,SEGUNDA-FEIRA,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,15:15,SEGUNDA-FEIRA,BOM,NORTE,0,0
Cruzamento,COLISAO,2,0,0,0,0,0,0,0,0,0,08:06,SEGUNDA-FEIRA,BOM,LESTE,0,0
Cruzamento,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,08:00,SEGUNDA-FEIRA,BOM,LESTE,0,0
Cruzamento,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,14:15,TERCA-FEIRA,BOM,SUL,0,0
Logradouro,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,11:30,TERCA-FEIRA,BOM,SUL,0,0
Cruzamento,COLISAO,1,0,0,0,0,0,0,1,0,0,10:18,TERCA-FEIRA,BOM,SUL,0,0
Cruzamento,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,09:32,TERCA-FEIRA,BOM,CENTRO,0,0
Logradouro,ABALROAMENTO,1,0,1,0,0,0,0,0,0,0,08:00,TERCA-FEIRA,BOM,CENTRO,0,0
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,19:45,TERCA-FEIRA,BOM,SUL,0,0
Cruzamento,CHOQUE,2,1,0,0,0,0,0,0,0,0,13:45,TERCA-FEIRA,BOM,CENTRO,0,0
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,15:40,TERCA-FEIRA,BOM,SUL,0,0
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,09:35,TERCA-FEIRA,BOM,CENTRO,0,0
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,11:00,TERCA-FEIRA,BOM,CENTRO,0,0
Logradouro,COLISAO,1,1,0,0,0,0,0,0,0,0,14:20,TERCA-FEIRA,BOM,SUL,0,0
Logradouro,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,12:20,TERCA-FEIRA,BOM,LESTE,0,0
Cruzamento,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,11:00,TERCA-FEIRA,BOM,LESTE,0,0
Cruzamento,ABALROAMENTO,1,1,0,0,0,0,0,0,0,0,13:55,TERCA-FEIRA,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,1,0,0,0,0,0,1,0,0,0,16:05,TERCA-FEIRA,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,08:00,TERCA-FEIRA,BOM,SUL,0,0
Cruzamento,ABALROAMENTO,1,1,0,0,0,0,0,0,0,0,15:23,TERCA-FEIRA,BOM,LESTE,0,0
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,13:15,TERCA-FEIRA,BOM,LESTE,0,0
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,07:20,TERCA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,1,0,0,0,0,0,1,0,0,0,21:10,TERCA-FEIRA,BOM,NORTE,0,0
Cruzamento,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,10:15,TERCA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,1,0,0,0,0,0,0,0,0,1,21:15,TERCA-FEIRA,BOM,NORTE,0,1
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,15:00,TERCA-FEIRA,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,1,0,0,0,0,0,0,2,0,0,20:00,TERCA-FEIRA,BOM,LESTE,0,1
Cruzamento,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,13:22,TERCA-FEIRA,BOM,NORTE,0,0
Cruzamento,COLISAO,2,0,0,0,0,0,0,0,0,0,11:10,TERCA-FEIRA,BOM,NORTE,0,0
Logradouro,COLISAO,1,0,0,0,0,0,1,0,0,0,12:05,TERCA-FEIRA,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,17:20,TERCA-FEIRA,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,19:30,TERCA-FEIRA,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,14:50,TERCA-FEIRA,BOM,NORTE,0,0
Logradouro,COLISAO,3,0,0,0,0,0,0,0,0,0,09:20,TERCA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,1,0,0,0,0,0,1,0,0,0,21:00,TERCA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,22:00,TERCA-FEIRA,BOM,LESTE,0,0
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,13:40,TERCA-FEIRA,BOM,LESTE,0,0
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,09:10,TERCA-FEIRA,BOM,LESTE,0,0
Cruzamento,COLISAO,2,0,0,0,0,0,0,0,0,0,07:50,TERCA-FEIRA,BOM,NORTE,0,0
Logradouro,COLISAO,1,0,0,0,0,0,0,1,0,0,14:19,TERCA-FEIRA,BOM,LESTE,0,0
Cruzamento,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,17:30,TERCA-FEIRA,BOM,LESTE,0,1
Cruzamento,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,18:35,TERCA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,19:30,TERCA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,14:00,TERCA-FEIRA,BOM,NORTE,0,0
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,19:45,TERCA-FEIRA,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,0,0,0,0,0,0,0,2,0,0,22:45,TERCA-FEIRA,BOM,NORTE,0,0
Cruzamento,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,21:20,QUARTA-FEIRA,BOM,SUL,0,0
Logradouro,ABALROAMENTO,1,0,0,0,0,0,0,0,0,1,15:00,QUARTA-FEIRA,BOM,SUL,0,0
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,1,0,0,11:15,QUARTA-FEIRA,BOM,SUL,0,0
Logradouro,ABALROAMENTO,1,0,1,0,0,0,0,0,0,0,12:00,QUARTA-FEIRA,BOM,SUL,0,0
Logradouro,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,11:40,QUARTA-FEIRA,BOM,SUL,0,1
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,09:00,QUARTA-FEIRA,BOM,SUL,0,0
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,13:30,QUARTA-FEIRA,BOM,CENTRO,0,0
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,11:00,QUARTA-FEIRA,BOM,CENTRO,0,0
Cruzamento,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,07:29,QUARTA-FEIRA,BOM,CENTRO,0,0
Logradouro,ABALROAMENTO,1,1,0,0,0,0,0,0,0,0,17:00,QUARTA-FEIRA,BOM,CENTRO,0,0
Logradouro,COLISAO,1,0,0,0,0,0,0,1,0,0,11:46,QUARTA-FEIRA,BOM,CENTRO,0,0
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,21:16,QUARTA-FEIRA,BOM,SUL,0,0
Logradouro,CHOQUE,1,0,0,0,0,0,0,0,0,0,21:00,QUARTA-FEIRA,BOM,NORTE,0,0
Logradouro,COLISAO,1,0,0,0,0,0,0,1,0,0,08:50,QUARTA-FEIRA,BOM,LESTE,0,0
Cruzamento,QUEDA,0,0,0,0,0,0,0,1,0,0,08:25,QUARTA-FEIRA,BOM,LESTE,0,0
Cruzamento,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,11:05,QUARTA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,11:00,QUARTA-FEIRA,BOM,LESTE,0,0
Cruzamento,COLISAO,2,0,0,0,0,0,0,0,0,0,11:30,QUARTA-FEIRA,BOM,SUL,0,0
Cruzamento,ABALROAMENTO,0,1,0,0,0,0,0,0,0,1,14:35,QUARTA-FEIRA,BOM,LESTE,0,0
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,11:02,QUARTA-FEIRA,BOM,LESTE,0,0
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,15:25,QUARTA-FEIRA,BOM,LESTE,0,0
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,12:18,QUARTA-FEIRA,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,1,0,0,1,0,0,0,0,0,0,08:25,QUARTA-FEIRA,BOM,NORTE,0,0
Cruzamento,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,02:30,QUARTA-FEIRA,BOM,LESTE,0,0
Cruzamento,ABALROAMENTO,1,0,0,0,0,0,1,0,0,0,09:20,QUARTA-FEIRA,BOM,NORTE,0,0
Logradouro,COLISAO,1,0,0,0,0,0,1,0,0,0,11:50,QUARTA-FEIRA,BOM,LESTE,0,0
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,14:30,QUARTA-FEIRA,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,3,0,0,0,0,0,0,0,0,0,17:00,QUARTA-FEIRA,BOM,LESTE,0,0
Cruzamento,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,19:30,QUARTA-FEIRA,NUBLADO,NORTE,0,0
Cruzamento,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,21:07,QUARTA-FEIRA,NUBLADO,LESTE,0,0
Logradouro,ATROPELAMENTO,0,0,0,1,0,0,0,0,0,0,08:10,QUARTA-FEIRA,BOM,LESTE,0,1
Logradouro,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,07:45,QUARTA-FEIRA,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,12:40,QUARTA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,20:00,QUARTA-FEIRA,BOM,NORTE,0,0
Logradouro,EVENTUAL,1,0,0,0,0,0,0,0,0,0,00:05,QUINTA-FEIRA,BOM,SUL,0,0
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,11:35,QUINTA-FEIRA,BOM,CENTRO,0,0
Logradouro,QUEDA,0,0,1,0,0,0,0,0,0,0,18:10,QUINTA-FEIRA,BOM,CENTRO,0,0
Logradouro,COLISAO,3,0,0,0,0,0,0,0,0,0,10:00,QUINTA-FEIRA,BOM,CENTRO,0,0
Logradouro,ABALROAMENTO,1,0,0,0,0,0,1,0,0,0,11:40,QUINTA-FEIRA,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,1,1,0,0,0,0,0,1,0,0,14:25,QUINTA-FEIRA,BOM,CENTRO,0,0
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,19:05,QUINTA-FEIRA,BOM,CENTRO,0,0
Logradouro,ATROPELAMENTO,0,1,0,0,0,0,0,0,0,0,08:00,QUINTA-FEIRA,BOM,SUL,0,1
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,11:07,QUINTA-FEIRA,BOM,CENTRO,0,0
Logradouro,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,05:00,QUINTA-FEIRA,BOM,NORTE,0,0
Logradouro,CHOQUE,2,0,0,0,0,0,0,0,0,0,08:30,QUINTA-FEIRA,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,00:40,QUINTA-FEIRA,BOM,LESTE,0,0
Logradouro,EVENTUAL,1,0,0,0,0,0,0,0,0,0,08:40,QUINTA-FEIRA,BOM,LESTE,0,0
Cruzamento,COLISAO,2,0,0,0,0,0,0,0,0,0,11:30,QUINTA-FEIRA,BOM,LESTE,0,0
Logradouro,ATROPELAMENTO,1,0,0,0,0,0,0,0,0,0,20:30,QUINTA-FEIRA,BOM,LESTE,0,0
Cruzamento,CHOQUE,1,0,0,0,0,0,0,0,0,0,08:00,QUINTA-FEIRA,BOM,SUL,0,0
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,08:10,QUINTA-FEIRA,BOM,LESTE,0,0
Cruzamento,ABALROAMENTO,0,0,0,0,0,0,0,2,0,0,17:50,QUINTA-FEIRA,BOM,LESTE,0,0
Cruzamento,CHOQUE,3,0,0,0,0,0,0,0,0,0,18:40,QUINTA-FEIRA,BOM,SUL,0,0
Logradouro,COLISAO,1,1,0,0,0,0,0,0,0,0,17:15,QUINTA-FEIRA,BOM,LESTE,0,0
Cruzamento,ABALROAMENTO,1,0,0,0,1,0,0,0,0,0,03:45,QUINTA-FEIRA,BOM,NORTE,0,1
Logradouro,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,20:20,QUINTA-FEIRA,BOM,SUL,0,0
Logradouro,CHOQUE,2,0,0,0,0,0,0,0,0,0,18:00,QUINTA-FEIRA,BOM,LESTE,0,0
Cruzamento,ABALROAMENTO,1,0,0,0,1,0,0,0,0,0,17:30,QUINTA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,0,1,0,0,0,0,0,1,0,0,06:30,QUINTA-FEIRA,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,11:00,QUINTA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,0,0,0,1,0,0,0,1,0,0,16:40,QUINTA-FEIRA,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,07:05,QUINTA-FEIRA,BOM,NORTE,0,0
Logradouro,CHOQUE,1,0,0,0,0,0,0,0,0,0,18:30,QUINTA-FEIRA,BOM,LESTE,0,0
Cruzamento,COLISAO,2,0,0,0,0,0,0,0,0,0,10:18,QUINTA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,20:30,QUINTA-FEIRA,BOM,SUL,0,0
Cruzamento,COLISAO,2,0,0,0,0,0,0,0,0,0,13:23,QUINTA-FEIRA,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,16:30,QUINTA-FEIRA,BOM,NORTE,0,0
Cruzamento,COLISAO,1,0,0,0,0,0,1,0,0,0,08:19,QUINTA-FEIRA,BOM,NORTE,0,0
Logradouro,COLISAO,1,1,0,0,0,0,0,0,0,0,13:30,QUINTA-FEIRA,BOM,NORTE,0,0
Logradouro,CHOQUE,1,0,0,0,0,0,0,0,0,0,06:00,QUINTA-FEIRA,BOM,NORTE,0,0
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,12:05,QUINTA-FEIRA,BOM,LESTE,0,0
Cruzamento,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,10:55,QUINTA-FEIRA,BOM,LESTE,0,0
Logradouro,ATROPELAMENTO,1,0,0,0,0,0,0,0,0,0,19:24,QUINTA-FEIRA,BOM,LESTE,0,1
Logradouro,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,18:40,QUINTA-FEIRA,BOM,LESTE,0,0
Logradouro,COLISAO,1,0,0,0,0,0,0,1,0,0,08:45,QUINTA-FEIRA,BOM,SUL,0,0
Cruzamento,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,13:20,SEXTA-FEIRA,BOM,SUL,0,0
Cruzamento,COLISAO,1,0,0,0,0,0,1,0,0,0,10:00,SEXTA-FEIRA,BOM,SUL,0,0
Cruzamento,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,18:11,SEXTA-FEIRA,BOM,SUL,0,0
Cruzamento,ABALROAMENTO,1,1,0,0,0,0,0,0,0,0,17:00,SEXTA-FEIRA,BOM,CENTRO,0,0
Logradouro,QUEDA,1,0,0,0,0,0,0,1,0,0,05:05,SEXTA-FEIRA,BOM,CENTRO,0,0
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,12:55,SEXTA-FEIRA,BOM,SUL,0,0
Logradouro,ABALROAMENTO,1,0,0,0,0,0,0,0,0,1,10:00,SEXTA-FEIRA,BOM,SUL,0,0
Logradouro,COLISAO,1,0,0,0,1,0,0,0,0,0,14:15,SEXTA-FEIRA,BOM,CENTRO,0,0
Cruzamento,EVENTUAL,1,0,0,0,0,0,0,0,0,0,23:57,SEXTA-FEIRA,BOM,SUL,0,0
Logradouro,COLISAO,1,0,1,0,0,0,0,0,0,0,21:45,SEXTA-FEIRA,BOM,SUL,0,0
Logradouro,ABALROAMENTO,0,1,1,0,0,0,0,0,0,0,12:40,SEXTA-FEIRA,BOM,CENTRO,0,0
Logradouro,ABALROAMENTO,1,0,0,0,0,0,1,0,0,0,16:00,SEXTA-FEIRA,BOM,CENTRO,0,0
Logradouro,CHOQUE,2,0,0,0,0,0,0,0,0,0,20:00,SEXTA-FEIRA,BOM,CENTRO,0,0
Logradouro,CHOQUE,1,1,0,0,0,0,0,0,0,0,19:45,SEXTA-FEIRA,BOM,CENTRO,0,0
Cruzamento,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,15:30,SEXTA-FEIRA,BOM,SUL,0,0
Logradouro,QUEDA,0,0,0,1,0,0,0,0,0,0,22:15,SEXTA-FEIRA,BOM,LESTE,0,0
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,12:25,SEXTA-FEIRA,BOM,CENTRO,0,0
Logradouro,COLISAO,1,1,0,0,0,0,0,0,0,0,13:10,SEXTA-FEIRA,BOM,CENTRO,0,0
Logradouro,ABALROAMENTO,2,0,0,0,0,0,1,0,0,0,13:50,SEXTA-FEIRA,BOM,NORTE,0,0
Cruzamento,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,13:00,SEXTA-FEIRA,BOM,NORTE,0,0
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,17:40,SEXTA-FEIRA,BOM,NORTE,0,0
Logradouro,COLISAO,2,0,0,0,0,0,0,1,0,0,16:20,SEXTA-FEIRA,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,1,0,0,0,0,0,0,0,0,1,14:00,SEXTA-FEIRA,BOM,LESTE,0,0
Cruzamento,ABALROAMENTO,1,1,0,0,0,0,0,0,0,0,16:00,SEXTA-FEIRA,BOM,NORTE,0,0
Logradouro,CHOQUE,1,0,1,0,0,0,0,0,0,0,13:00,SEXTA-FEIRA,BOM,LESTE,0,0
Cruzamento,ABALROAMENTO,1,1,0,0,0,0,0,0,0,0,12:30,SEXTA-FEIRA,BOM,LESTE,0,0
Cruzamento,ABALROAMENTO,1,0,0,0,0,0,1,0,0,0,15:30,SEXTA-FEIRA,BOM,LESTE,0,0
Cruzamento,ABALROAMENTO,1,0,0,1,0,0,0,0,0,0,06:45,SEXTA-FEIRA,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,0,1,0,0,0,0,0,1,0,0,18:00,SEXTA-FEIRA,BOM,LESTE,0,0
Logradouro,TOMBAMENTO,0,0,0,0,0,0,1,0,0,0,08:00,SEXTA-FEIRA,BOM,SUL,0,0
Cruzamento,CAPOTAGEM,1,0,0,0,0,0,0,0,0,0,06:00,SEXTA-FEIRA,BOM,NORTE,0,0
Cruzamento,COLISAO,2,0,0,0,0,0,0,0,0,0,16:30,SEXTA-FEIRA,BOM,LESTE,0,0
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,09:55,SEXTA-FEIRA,BOM,SUL,0,0
Cruzamento,COLISAO,2,0,0,0,0,0,0,0,0,0,08:18,SEXTA-FEIRA,BOM,NORTE,0,0
