LOCAL,TIPO_ACID,HORA,DIA_SEM,TEMPO,REGIAO,FATAIS,FERIDOS_GR
Logradouro,COLISAO,07:35,SEGUNDA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,03:20,SEGUNDA-FEIRA,BOM,LESTE,0,0
Logradouro,COLISAO,22:10,TERCA-FEIRA,BOM,SUL,0,0
Logradouro,ABALROAMENTO,17:50,TERCA-FEIRA,BOM,SUL,0,0
Logradouro,ABALROAMENTO,15:20,TERCA-FEIRA,BOM,SUL,0,0
Logradouro,COLISAO,18:45,TERCA-FEIRA,BOM,CENTRO,0,0
Logradouro,ABALROAMENTO,18:35,TERCA-FEIRA,BOM,CENTRO,0,0
Logradouro,COLISAO,14:30,TERCA-FEIRA,BOM,CENTRO,0,0
Cruzamento,ATROPELAMENTO,18:00,TERCA-FEIRA,BOM,CENTRO,0,0
Logradouro,ATROPELAMENTO,10:35,TERCA-FEIRA,BOM,SUL,1,0
Logradouro,CHOQUE,01:40,TERCA-FEIRA,BOM,SUL,0,0
Cruzamento,ABALROAMENTO,11:20,TERCA-FEIRA,BOM,CENTRO,0,0
Logradouro,ABALROAMENTO,09:00,TERCA-FEIRA,BOM,CENTRO,0,0
Cruzamento,ABALROAMENTO,17:05,TERCA-FEIRA,BOM,SUL,0,0
Logradouro,ABALROAMENTO,09:55,TERCA-FEIRA,BOM,CENTRO,0,0
Logradouro,ABALROAMENTO,16:30,TERCA-FEIRA,BOM,NORTE,0,0
Cruzamento,ABALROAMENTO,12:30,TERCA-FEIRA,BOM,CENTRO,0,0
Logradouro,ABALROAMENTO,08:50,TERCA-FEIRA,BOM,CENTRO,0,0
Logradouro,ATROPELAMENTO,20:22,TERCA-FEIRA,BOM,LESTE,0,0
Cruzamento,ABALROAMENTO,23:20,TERCA-FEIRA,BOM,CENTRO,0,0
Logradouro,ABALROAMENTO,15:35,TERCA-FEIRA,BOM,LESTE,0,0
Cruzamento,ABALROAMENTO,09:52,TERCA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,20:00,TERCA-FEIRA,BOM,LESTE,0,0
Cruzamento,ABALROAMENTO,18:10,TERCA-FEIRA,BOM,NORTE,0,0
Cruzamento,ABALROAMENTO,12:10,TERCA-FEIRA,BOM,LESTE,0,0
Cruzamento,ABALROAMENTO,13:10,TERCA-FEIRA,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,11:40,TERCA-FEIRA,BOM,CENTRO,0,0
Logradouro,ABALROAMENTO,09:55,TERCA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,16:50,TERCA-FEIRA,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,18:30,TERCA-FEIRA,BOM,SUL,0,0
Logradouro,COLISAO,09:10,TERCA-FEIRA,BOM,NORTE,0,0
Cruzamento,ABALROAMENTO,08:40,TERCA-FEIRA,BOM,LESTE,0,0
Cruzamento,ABALROAMENTO,20:00,TERCA-FEIRA,BOM,LESTE,0,0
Logradouro,COLISAO,10:15,TERCA-FEIRA,NUBLADO,LESTE,0,0
Logradouro,ABALROAMENTO,17:45,TERCA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,18:30,TERCA-FEIRA,BOM,NORTE,0,0
Cruzamento,ABALROAMENTO,11:55,TERCA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,18:10,TERCA-FEIRA,BOM,NORTE,0,0
Logradouro,COLISAO,12:50,TERCA-FEIRA,BOM,NORTE,0,0
Logradouro,COLISAO,16:25,TERCA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,18:20,TERCA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,20:50,TERCA-FEIRA,BOM,NORTE,0,0
Logradouro,COLISAO,15:15,TERCA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,16:05,TERCA-FEIRA,BOM,NORTE,0,0
Logradouro,CHOQUE,15:10,TERCA-FEIRA,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,08:30,QUARTA-FEIRA,BOM,SUL,0,0
Logradouro,EVENTUAL,11:10,QUARTA-FEIRA,BOM,SUL,0,0
Logradouro,COLISAO,19:00,QUARTA-FEIRA,BOM,CENTRO,0,0
Logradouro,COLISAO,16:10,QUARTA-FEIRA,BOM,SUL,0,0
Logradouro,COLISAO,16:00,QUARTA-FEIRA,BOM,SUL,0,0
Cruzamento,ABALROAMENTO,20:30,QUARTA-FEIRA,BOM,SUL,0,0
Logradouro,ABALROAMENTO,11:20,QUARTA-FEIRA,BOM,CENTRO,0,0
Cruzamento,ABALROAMENTO,18:06,QUARTA-FEIRA,BOM,CENTRO,0,0
Logradouro,ABALROAMENTO,20:00,QUARTA-FEIRA,BOM,SUL,0,0
Logradouro,COLISAO,10:54,QUARTA-FEIRA,NUBLADO,CENTRO,0,0
Logradouro,ATROPELAMENTO,13:10,QUARTA-FEIRA,BOM,SUL,0,0
Logradouro,ABALROAMENTO,10:30,QUARTA-FEIRA,BOM,SUL,0,0
Logradouro,ABALROAMENTO,08:45,QUARTA-FEIRA,BOM,SUL,0,0
Logradouro,CHOQUE,22:55,QUARTA-FEIRA,BOM,CENTRO,0,0
Cruzamento,EVENTUAL,12:00,QUARTA-FEIRA,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,18:20,QUARTA-FEIRA,BOM,SUL,0,0
Logradouro,COLISAO,17:52,QUARTA-FEIRA,BOM,LESTE,0,0
Cruzamento,QUEDA,12:55,QUARTA-FEIRA,BOM,LESTE,0,0
Logradouro,CHOQUE,22:15,QUARTA-FEIRA,BOM,SUL,0,0
Cruzamento,COLISAO,10:50,QUARTA-FEIRA,BOM,LESTE,0,0
Logradouro,CHOQUE,16:40,QUARTA-FEIRA,BOM,NORTE,0,0
Logradouro,COLISAO,15:30,QUARTA-FEIRA,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,19:00,QUARTA-FEIRA,BOM,SUL,0,0
Cruzamento,ABALROAMENTO,08:50,QUARTA-FEIRA,BOM,LESTE,0,0
Cruzamento,COLISAO,08:15,QUARTA-FEIRA,BOM,LESTE,0,0
Cruzamento,ABALROAMENTO,00:35,QUARTA-FEIRA,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,18:20,QUARTA-FEIRA,BOM,SUL,0,0
Logradouro,COLISAO,07:30,QUARTA-FEIRA,BOM,NORTE,0,0
Cruzamento,ABALROAMENTO,18:50,QUARTA-FEIRA,BOM,LESTE,0,0
Cruzamento,ABALROAMENTO,14:30,QUARTA-FEIRA,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,08:30,QUARTA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,08:00,QUARTA-FEIRA,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,08:00,QUARTA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,08:49,QUARTA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,16:40,QUARTA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,15:10,QUINTA-FEIRA,BOM,SUL,0,0
Cruzamento,ABALROAMENTO,15:30,QUINTA-FEIRA,BOM,CENTRO,0,0
Logradouro,ABALROAMENTO,12:30,QUINTA-FEIRA,BOM,CENTRO,0,0
Logradouro,ATROPELAMENTO,15:30,QUINTA-FEIRA,BOM,SUL,0,0
Logradouro,ABALROAMENTO,16:15,QUINTA-FEIRA,BOM,SUL,0,0
Logradouro,ATROPELAMENTO,15:50,QUINTA-FEIRA,BOM,SUL,0,0
Logradouro,ABALROAMENTO,12:05,QUINTA-FEIRA,BOM,CENTRO,0,0
Logradouro,CHOQUE,14:00,QUINTA-FEIRA,BOM,SUL,0,0
Cruzamento,COLISAO,12:31,QUINTA-FEIRA,BOM,CENTRO,0,0
Logradouro,ABALROAMENTO,16:30,QUINTA-FEIRA,BOM,SUL,0,0
Logradouro,COLISAO,18:50,QUINTA-FEIRA,BOM,CENTRO,0,0
Logradouro,ABALROAMENTO,18:25,QUINTA-FEIRA,BOM,CENTRO,0,0
Logradouro,ABALROAMENTO,17:40,QUINTA-FEIRA,BOM,SUL,0,0
Logradouro,COLISAO,12:10,QUINTA-FEIRA,BOM,CENTRO,0,0
Logradouro,COLISAO,22:20,QUINTA-FEIRA,BOM,SUL,0,0
Logradouro,COLISAO,15:40,QUINTA-FEIRA,BOM,NORTE,0,0
Cruzamento,ABALROAMENTO,12:10,QUINTA-FEIRA,NUBLADO,NORTE,0,0
Cruzamento,COLISAO,14:55,QUINTA-FEIRA,BOM,SUL,0,0
Cruzamento,ABALROAMENTO,23:30,QUINTA-FEIRA,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,08:25,QUINTA-FEIRA,NUBLADO,SUL,0,0
Logradouro,ABALROAMENTO,12:35,QUINTA-FEIRA,BOM,LESTE,0,0
Cruzamento,COLISAO,16:00,QUINTA-FEIRA,BOM,NORTE,0,0
Cruzamento,ABALROAMENTO,13:00,QUINTA-FEIRA,BOM,NORTE,0,0
Cruzamento,ABALROAMENTO,10:30,QUINTA-FEIRA,BOM,LESTE,0,0
Logradouro,COLISAO,14:25,QUINTA-FEIRA,BOM,SUL,0,0
Cruzamento,ATROPELAMENTO,21:00,QUINTA-FEIRA,BOM,SUL,0,0
Logradouro,ABALROAMENTO,20:05,QUINTA-FEIRA,BOM,LESTE,0,0
Cruzamento,COLISAO,15:10,QUINTA-FEIRA,BOM,NORTE,0,0
Cruzamento,ABALROAMENTO,00:14,QUINTA-FEIRA,BOM,LESTE,0,0
Cruzamento,ABALROAMENTO,15:00,QUINTA-FEIRA,NUBLADO,NORTE,0,0
Logradouro,COLISAO,12:25,QUINTA-FEIRA,BOM,NORTE,0,0
Logradouro,CHOQUE,14:15,QUINTA-FEIRA,BOM,NORTE,0,0
Logradouro,COLISAO,00:01,QUINTA-FEIRA,BOM,NORTE,0,0
Logradouro,COLISAO,11:05,QUINTA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,20:00,QUINTA-FEIRA,BOM,NORTE,0,0
Logradouro,COLISAO,12:10,QUINTA-FEIRA,BOM,NORTE,0,0
Cruzamento,COLISAO,16:00,QUINTA-FEIRA,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,17:00,QUINTA-FEIRA,BOM,NORTE,0,0
Cruzamento,ABALROAMENTO,12:10,QUINTA-FEIRA,BOM,NORTE,0,0
Logradouro,ATROPELAMENTO,10:10,QUINTA-FEIRA,BOM,NORTE,1,0
Logradouro,COLISAO,07:40,QUINTA-FEIRA,BOM,LESTE,0,0
Logradouro,COLISAO,15:50,QUINTA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,14:10,QUINTA-FEIRA,BOM,NORTE,0,0
Logradouro,ATROPELAMENTO,07:15,QUINTA-FEIRA,BOM,NORTE,0,0
Logradouro,COLISAO,13:10,QUINTA-FEIRA,BOM,LESTE,0,0
Logradouro,COLISAO,09:33,QUINTA-FEIRA,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,15:30,QUINTA-FEIRA,BOM,LESTE,0,0
Cruzamento,ABALROAMENTO,12:15,QUINTA-FEIRA,BOM,NORTE,0,0
Logradouro,CHOQUE,14:35,QUINTA-FEIRA,BOM,LESTE,0,0
Logradouro,CHOQUE,16:10,QUINTA-FEIRA,BOM,NORTE,0,0
Cruzamento,ABALROAMENTO,09:10,QUINTA-FEIRA,BOM,SUL,0,0
Cruzamento,COLISAO,22:40,QUINTA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,23:05,QUINTA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,07:40,SEXTA-FEIRA,BOM,SUL,0,0
Logradouro,ABALROAMENTO,17:20,SEXTA-FEIRA,BOM,SUL,0,0
Logradouro,ABALROAMENTO,19:20,SEXTA-FEIRA,NUBLADO,SUL,0,0
Logradouro,ATROPELAMENTO,14:30,SEXTA-FEIRA,BOM,SUL,0,0
Logradouro,COLISAO,18:00,SEXTA-FEIRA,BOM,CENTRO,0,0
Logradouro,ATROPELAMENTO,08:35,SEXTA-FEIRA,BOM,CENTRO,0,0
Logradouro,CHOQUE,16:10,SEXTA-FEIRA,BOM,SUL,0,0
Cruzamento,ABALROAMENTO,18:10,SEXTA-FEIRA,BOM,CENTRO,0,0
Logradouro,COLISAO,10:00,SEXTA-FEIRA,BOM,SUL,0,0
Logradouro,ABALROAMENTO,20:00,SEXTA-FEIRA,BOM,CENTRO,0,0
Logradouro,COLISAO,13:30,SEXTA-FEIRA,BOM,SUL,0,0
Logradouro,ABALROAMENTO,14:00,SEXTA-FEIRA,BOM,CENTRO,0,0
Logradouro,COLISAO,09:30,SEXTA-FEIRA,BOM,CENTRO,0,0
Logradouro,ABALROAMENTO,14:50,SEXTA-FEIRA,BOM,CENTRO,0,0
Cruzamento,COLISAO,11:40,SEXTA-FEIRA,BOM,CENTRO,0,0
Cruzamento,COLISAO,10:30,SEXTA-FEIRA,BOM,LESTE,0,0
Logradouro,COLISAO,16:20,SEXTA-FEIRA,BOM,SUL,0,0
Logradouro,COLISAO,16:25,SEXTA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,08:15,SEXTA-FEIRA,BOM,LESTE,0,0
Logradouro,COLISAO,11:10,SEXTA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,16:00,SEXTA-FEIRA,BOM,LESTE,0,0
Logradouro,COLISAO,14:30,SEXTA-FEIRA,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,19:25,SEXTA-FEIRA,BOM,LESTE,0,0
Cruzamento,ABALROAMENTO,12:00,SEXTA-FEIRA,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,11:22,SEXTA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,11:40,SEXTA-FEIRA,BOM,NORTE,0,0
Cruzamento,ABALROAMENTO,07:00,SEXTA-FEIRA,BOM,NORTE,0,0
Cruzamento,QUEDA,21:00,SEXTA-FEIRA,BOM,LESTE,0,0
Cruzamento,ABALROAMENTO,11:15,SEXTA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,16:40,SEXTA-FEIRA,BOM,NORTE,0,0
Logradouro,COLISAO,20:00,SEXTA-FEIRA,BOM,NORTE,0,0
Cruzamento,ABALROAMENTO,06:30,SEXTA-FEIRA,BOM,NORTE,0,0
Logradouro,EVENTUAL,11:40,SEXTA-FEIRA,BOM,LESTE,0,0
Logradouro,COLISAO,08:31,SEXTA-FEIRA,BOM,NORTE,0,0
Logradouro,COLISAO,08:00,SEXTA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,15:10,SEXTA-FEIRA,BOM,NORTE,0,0
Cruzamento,ABALROAMENTO,10:20,SEXTA-FEIRA,BOM,NORTE,0,0
Logradouro,ATROPELAMENTO,18:40,SEXTA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,09:54,SEXTA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,12:35,SEXTA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,09:30,SEXTA-FEIRA,BOM,LESTE,0,0
Logradouro,ATROPELAMENTO,09:40,SEXTA-FEIRA,BOM,NORTE,0,0
Logradouro,CHOQUE,08:30,SABADO,NUBLADO,CENTRO,0,0
Cruzamento,ABALROAMENTO,17:10,SABADO,CHUVOSO,SUL,0,0
Logradouro,COLISAO,17:00,SABADO,CHUVOSO,SUL,0,0
Cruzamento,ABALROAMENTO,14:45,SABADO,CHUVOSO,SUL,0,0
Logradouro,CHOQUE,05:45,SABADO,BOM,CENTRO,0,0
Logradouro,ABALROAMENTO,11:20,SABADO,NUBLADO,SUL,0,0
Logradouro,ATROPELAMENTO,18:15,SABADO,BOM,CENTRO,0,0
Logradouro,ABALROAMENTO,04:15,SABADO,BOM,CENTRO,0,0
Logradouro,ABALROAMENTO,00:25,SABADO,BOM,NORTE,0,0
Logradouro,COLISAO,14:30,SABADO,CHUVOSO,NORTE,0,0
Logradouro,QUEDA,19:30,SABADO,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,13:30,SABADO,CHUVOSO,LESTE,0,0
Cruzamento,COLISAO,08:25,SABADO,NUBLADO,SUL,0,0
Cruzamento,ABALROAMENTO,15:30,SABADO,CHUVOSO,LESTE,0,0
Cruzamento,ABALROAMENTO,10:25,SABADO,NUBLADO,NORTE,0,0
Cruzamento,COLISAO,12:40,SABADO,CHUVOSO,LESTE,0,0
Cruzamento,COLISAO,16:40,SABADO,CHUVOSO,NORTE,0,0
Logradouro,ABALROAMENTO,15:40,SABADO,CHUVOSO,LESTE,0,0
Logradouro,ABALROAMENTO,08:35,SABADO,BOM,NORTE,0,0
Logradouro,ATROPELAMENTO,01:10,SABADO,BOM,SUL,0,0
Cruzamento,ABALROAMENTO,15:55,SABADO,CHUVOSO,NORTE,0,0
Logradouro,ABALROAMENTO,21:00,SABADO,BOM,SUL,0,0
Logradouro,COLISAO,19:35,SABADO,BOM,NORTE,0,0
Logradouro,CHOQUE,10:00,DOMINGO,BOM,SUL,0,0
Logradouro,CHOQUE,06:40,DOMINGO,CHUVOSO,SUL,0,0
Cruzamento,COLISAO,15:25,DOMINGO,NUBLADO,CENTRO,0,0
Logradouro,CHOQUE,08:45,DOMINGO,BOM,SUL,0,0
Logradouro,CHOQUE,13:00,DOMINGO,NUBLADO,LESTE,0,0
Logradouro,COLISAO,15:40,DOMINGO,BOM,LESTE,0,0
Logradouro,CHOQUE,04:25,DOMINGO,BOM,LESTE,0,0
Cruzamento,ABALROAMENTO,07:20,DOMINGO,BOM,LESTE,0,0
Cruzamento,ABALROAMENTO,05:00,DOMINGO,BOM,CENTRO,0,0
Logradouro,CAPOTAGEM,04:15,DOMINGO,CHUVOSO,NORTE,0,0
Logradouro,COLISAO,15:04,DOMINGO,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,12:00,DOMINGO,BOM,SUL,0,0
Cruzamento,COLISAO,15:38,DOMINGO,CHUVOSO,LESTE,0,0
Logradouro,COLISAO,15:50,SEGUNDA-FEIRA,BOM,SUL,0,0
Cruzamento,ABALROAMENTO,11:00,SEGUNDA-FEIRA,BOM,CENTRO,0,0
Cruzamento,ABALROAMENTO,16:08,SEGUNDA-FEIRA,BOM,CENTRO,0,0
Cruzamento,ABALROAMENTO,18:30,SEGUNDA-FEIRA,BOM,CENTRO,0,0
Cruzamento,ABALROAMENTO,15:35,SEGUNDA-FEIRA,BOM,CENTRO,0,0
Logradouro,COLISAO,15:30,SEGUNDA-FEIRA,BOM,CENTRO,0,0
Logradouro,ABALROAMENTO,07:38,SEGUNDA-FEIRA,BOM,CENTRO,0,0
Cruzamento,COLISAO,13:40,SEGUNDA-FEIRA,BOM,CENTRO,0,0
Cruzamento,ABALROAMENTO,20:20,SEGUNDA-FEIRA,BOM,SUL,0,0
Logradouro,COLISAO,11:40,SEGUNDA-FEIRA,BOM,CENTRO,0,0
Cruzamento,ABALROAMENTO,18:30,SEGUNDA-FEIRA,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,13:40,SEGUNDA-FEIRA,BOM,NORTE,0,0
Cruzamento,EVENTUAL,16:30,SEGUNDA-FEIRA,BOM,LESTE,0,0
Cruzamento,ABALROAMENTO,16:35,SEGUNDA-FEIRA,BOM,NORTE,0,0
Cruzamento,COLISAO,15:30,SEGUNDA-FEIRA,BOM,LESTE,0,0
Cruzamento,ABALROAMENTO,18:20,SEGUNDA-FEIRA,BOM,NORTE,0,0
Cruzamento,ABALROAMENTO,21:40,SEGUNDA-FEIRA,BOM,NORTE,0,0
Cruzamento,ABALROAMENTO,16:30,SEGUNDA-FEIRA,NUBLADO,NORTE,0,0
Logradouro,ABALROAMENTO,16:30,SEGUNDA-FEIRA,BOM,LESTE,0,0
Cruzamento,ABALROAMENTO,14:00,SEGUNDA-FEIRA,BOM,NORTE,0,0
Cruzamento,ABALROAMENTO,11:40,SEGUNDA-FEIRA,BOM,NORTE,0,0
Logradouro,CHOQUE,06:30,SEGUNDA-FEIRA,BOM,NORTE,0,0
Cruzamento,ABALROAMENTO,09:00,SEGUNDA-FEIRA,BOM,NORTE,0,0
Cruzamento,ABALROAMENTO,16:50,SEGUNDA-FEIRA,BOM,NORTE,0,0
Logradouro,CHOQUE,01:30,SEGUNDA-FEIRA,BOM,LESTE,0,0
Logradouro,COLISAO,13:00,SEGUNDA-FEIRA,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,16:20,SEGUNDA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,22:00,SEGUNDA-FEIRA,BOM,NORTE,0,0
Logradouro,COLISAO,10:10,SEGUNDA-FEIRA,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,19:00,SEGUNDA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,08:45,SEGUNDA-FEIRA,BOM,NORTE,0,0
Cruzamento,COLISAO,07:00,SEGUNDA-FEIRA,BOM,NORTE,0,0
Cruzamento,COLISAO,16:25,SEGUNDA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,19:50,SEGUNDA-FEIRA,BOM,SUL,0,0
Cruzamento,ABALROAMENTO,15:36,TERCA-FEIRA,BOM,SUL,0,0
Logradouro,ABALROAMENTO,19:50,TERCA-FEIRA,BOM,SUL,0,0
Cruzamento,ABALROAMENTO,08:50,TERCA-FEIRA,BOM,CENTRO,0,0
Cruzamento,ABALROAMENTO,22:50,TERCA-FEIRA,BOM,SUL,0,0
Logradouro,CHOQUE,08:50,TERCA-FEIRA,BOM,CENTRO,0,0
Logradouro,ABALROAMENTO,20:20,TERCA-FEIRA,BOM,SUL,0,0
Logradouro,ABALROAMENTO,18:00,TERCA-FEIRA,BOM,CENTRO,0,0
Logradouro,ABALROAMENTO,20:00,TERCA-FEIRA,BOM,SUL,0,0
Logradouro,COLISAO,11:00,TERCA-FEIRA,BOM,CENTRO,0,0
Logradouro,COLISAO,16:00,TERCA-FEIRA,BOM,CENTRO,0,0
Cruzamento,ABALROAMENTO,00:05,TERCA-FEIRA,BOM,SUL,0,0
Logradouro,ABALROAMENTO,12:50,TERCA-FEIRA,BOM,CENTRO,0,0
Cruzamento,COLISAO,19:30,TERCA-FEIRA,BOM,CENTRO,0,0
Logradouro,COLISAO,13:30,TERCA-FEIRA,BOM,CENTRO,0,0
Cruzamento,COLISAO,11:00,TERCA-FEIRA,BOM,LESTE,0,0
Cruzamento,COLISAO,22:30,TERCA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,14:10,TERCA-FEIRA,BOM,NORTE,0,0
Cruzamento,ABALROAMENTO,13:00,TERCA-FEIRA,BOM,LESTE,0,0
Logradouro,CHOQUE,22:10,TERCA-FEIRA,BOM,LESTE,0,0
Logradouro,COLISAO,10:00,TERCA-FEIRA,BOM,LESTE,0,0
Cruzamento,COLISAO,14:05,TERCA-FEIRA,BOM,LESTE,0,0
Logradouro,ATROPELAMENTO,17:30,TERCA-FEIRA,BOM,LESTE,0,0
Logradouro,COLISAO,11:00,TERCA-FEIRA,BOM,NORTE,0,0
Logradouro,COLISAO,15:25,TERCA-FEIRA,BOM,NORTE,0,0
Cruzamento,COLISAO,08:30,TERCA-FEIRA,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,18:00,TERCA-FEIRA,BOM,SUL,0,0
Logradouro,CHOQUE,16:00,TERCA-FEIRA,BOM,LESTE,0,0
Logradouro,COLISAO,18:00,TERCA-FEIRA,BOM,NORTE,0,0
Cruzamento,ABALROAMENTO,12:30,TERCA-FEIRA,BOM,NORTE,0,0
Cruzamento,ABALROAMENTO,07:10,TERCA-FEIRA,BOM,LESTE,0,0
Cruzamento,COLISAO,20:20,TERCA-FEIRA,BOM,LESTE,0,0
Logradouro,COLISAO,08:00,TERCA-FEIRA,BOM,LESTE,0,0
Cruzamento,COLISAO,07:45,TERCA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,08:40,TERCA-FEIRA,BOM,NORTE,0,0
Cruzamento,CHOQUE,11:50,TERCA-FEIRA,BOM,NORTE,0,0
Logradouro,COLISAO,17:40,TERCA-FEIRA,BOM,SUL,0,0
Logradouro,CHOQUE,22:30,TERCA-FEIRA,BOM,LESTE,0,0
Logradouro,ATROPELAMENTO,06:44,TERCA-FEIRA,BOM,NORTE,0,0
Logradouro,CHOQUE,10:05,TERCA-FEIRA,BOM,NORTE,0,0
Logradouro,COLISAO,18:15,TERCA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,11:20,TERCA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,14:45,QUARTA-FEIRA,BOM,SUL,0,0
Logradouro,ABALROAMENTO,18:55,QUARTA-FEIRA,BOM,SUL,0,0
Logradouro,ABALROAMENTO,11:55,QUARTA-FEIRA,BOM,SUL,0,0
Logradouro,CHOQUE,11:22,QUARTA-FEIRA,BOM,SUL,0,0
Cruzamento,ABALROAMENTO,11:10,QUARTA-FEIRA,BOM,SUL,0,0
Cruzamento,ABALROAMENTO,13:40,QUARTA-FEIRA,BOM,SUL,0,0
Cruzamento,ABALROAMENTO,14:40,QUARTA-FEIRA,BOM,SUL,0,0
Cruzamento,COLISAO,07:20,QUARTA-FEIRA,BOM,CENTRO,0,0
Cruzamento,ABALROAMENTO,16:55,QUARTA-FEIRA,BOM,CENTRO,0,0
Logradouro,ABALROAMENTO,13:40,QUARTA-FEIRA,BOM,CENTRO,0,0
Cruzamento,ABALROAMENTO,12:30,QUARTA-FEIRA,BOM,CENTRO,0,0
Logradouro,COLISAO,16:36,QUARTA-FEIRA,BOM,CENTRO,0,0
Logradouro,ABALROAMENTO,13:15,QUARTA-FEIRA,BOM,CENTRO,0,0
Cruzamento,ABALROAMENTO,13:10,QUARTA-FEIRA,BOM,CENTRO,0,0
Logradouro,CHOQUE,14:05,QUARTA-FEIRA,BOM,CENTRO,0,0
Cruzamento,COLISAO,11:01,QUARTA-FEIRA,BOM,CENTRO,0,0
Cruzamento,COLISAO,19:00,QUARTA-FEIRA,BOM,CENTRO,0,0
Logradouro,COLISAO,13:43,QUARTA-FEIRA,BOM,CENTRO,0,0
Logradouro,COLISAO,10:50,QUARTA-FEIRA,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,12:00,QUARTA-FEIRA,BOM,CENTRO,0,0
Logradouro,CHOQUE,16:35,QUARTA-FEIRA,BOM,LESTE,0,0
Logradouro,COLISAO,10:50,QUARTA-FEIRA,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,19:20,QUARTA-FEIRA,BOM,LESTE,0,0
Cruzamento,ABALROAMENTO,10:08,QUARTA-FEIRA,BOM,NORTE,0,0
Logradouro,COLISAO,11:20,QUARTA-FEIRA,BOM,LESTE,0,0
Cruzamento,ABALROAMENTO,23:45,QUARTA-FEIRA,BOM,LESTE,0,0
Cruzamento,ABALROAMENTO,13:49,QUARTA-FEIRA,BOM,NORTE,0,0
Cruzamento,ABALROAMENTO,11:50,QUARTA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,07:30,QUARTA-FEIRA,BOM,NORTE,0,0
Cruzamento,ABALROAMENTO,11:00,QUARTA-FEIRA,BOM,LESTE,0,0
Cruzamento,ABALROAMENTO,21:35,QUARTA-FEIRA,BOM,LESTE,0,0
Logradouro,ATROPELAMENTO,15:00,QUARTA-FEIRA,BOM,NORTE,0,0
Cruzamento,ABALROAMENTO,15:00,QUARTA-FEIRA,BOM,SUL,0,0
Logradouro,COLISAO,18:30,QUARTA-FEIRA,BOM,NORTE,0,0
Cruzamento,COLISAO,22:00,QUARTA-FEIRA,BOM,NORTE,0,0
