;LATITUDE;LONGITUDE
7131;-29997745.0;-51.133959000000004
7132;-30.075816999999997;-51.129768
7133;-30.011198999999998;-51.125896999999995
7134;-30.022158;-51.120978
7135;-30.019657000000002;-51.119704
7136;-29999975.0;-51.115308
7137;-29979901.0;-51.114645
7138;-30.038072999999997;-51.111107000000004
7139;-30.046591999999997;-51.22929
7140;-30.02735;-51.228145
7141;-30.1127;-51.226346
7142;-30.024833;-51.224346000000004
7143;-30.120642999999998;-51.222697
7144;-30.023968;-51.219995000000004
7145;-30.035683000000002;-51.219896000000006
7146;-30.0317;-51.219232
7147;-30.019628000000004;-51.216905
7148;-30.019628000000004;-51.216905
7149;-30.142687;-51.21613
7150;-30.028508000000002;-51.214202
7151;-30.0276;-51.199455
7152;-30.042061;-51.19808
7153;-30.005020000000002;-51.195627
7154;-30.037643;-51.194418
7155;-30.007083;-51.192001
7156;-29998145.0;-51.190658
7157;-29998145.0;-51.190658
7158;-30.001603999999997;-51.187775
7159;-30.001603999999997;-51.187775
7160;-30.019686;-51.186166
7161;-30.02112;-51.184464
7162;-30.063665000000004;-51.184292
7163;-30.035343;-51.183383
7164;-30.028877;-51.181877
7165;-30.002318;-51.179207
7166;-30.036023999999998;-51.171452
7167;-30.042965000000002;-51.164599
7168;-30.00954;-51.155759
7169;-30.009638;-51.148984999999996
7170;-30.041078000000002;-51.147619
7171;-30.054434000000004;-51.147405
7172;-30.067278;-51.146282
7173;-30.001834999999996;-51.131417
7174;-30.020215999999998;-51.107414
7175;-29990018.0;-51.095809
7176;-30.113604;-51.254506
7177;-30.079372999999997;-51.24669
7178;-30.105669;-51.235659999999996
7179;-30.047177;-51.229323
7180;-30.063121999999996;-51.229116999999995
7181;-30.027852000000003;-51.228031
7182;-30.030047999999997;-51.227729
7183;-30.030708;-51.225861
7184;-30.056859000000003;-51.222838
7185;-30.039853000000004;-51.222242
7186;-30.138848;-51.221314
7187;-30.043981;-51.221299
7188;-30.161562;-51.219359999999995
7189;-30.041101;-51.217786
7190;-30.039402000000003;-51.217026000000004
7191;-30.015653000000004;-51.214535999999995
7192;-30.044346;-51.213039
7193;-30.116019;-51.212258
7194;-30.034323999999998;-51.211011
7195;-30.010754;-51.210774
7196;-30.030886;-51.209823
7197;-30.118245;-51.207113
7198;-30.048546;-51.206865
7199;-30.005334;-51.200925
7200;-29999108.0;-51.19925
7201;-30.005846999999996;-51.196142
7202;-30.006081;-51.195188
7203;-30.042815;-51.193886
7204;-30.025431;-51.191678
7205;-29999910.0;-51.188876
7206;-30.021559999999997;-51.188138
7207;-30.028823;-51.181697
7208;-30.046775;-51.176904
7209;-30.066607;-51.176515
7210;-30.046487;-51.172339
7211;-30.009688;-51.168517
7212;-30.061072999999997;-51.166045000000004
7213;-30.011931;-51.159599
7214;-30.009902;-51.131971
7215;-29995449.0;-51.131862
7216;-30.096045;-51.126015
7217;-29974732.0;-51.114694
7218;-29996089.0;-51.094848
7219;-30.075544;-51.24296
7220;-30.029190000000003;-51.236447999999996
7221;-30.098763;-51.231388
7222;-30.058613;-51.230183000000004
7223;-30.048527000000004;-51.224053999999995
7224;-30.024065999999998;-51.222829
7225;-30.023512;-51.221612
7226;-30.122147;-51.221121000000004
7227;-30.059746;-51.219009
7228;-30.078371999999998;-51.217889
7229;-30.05691;-51.215647
7230;-30.077841999999997;-51.210983
7231;-30.035353999999998;-51.209931
7232;-30.146914000000002;-51.207534
7233;-30.036215999999996;-51.207322
7234;-30.023894;-51.20531
7235;-30.033633000000002;-51.204136
7236;-30.002534999999998;-51.203964
7237;-30.023932000000002;-51.203078000000005
7238;-30.028746999999996;-51.202832
7239;-30.005547999999997;-51.199726
7240;-29971553.0;-51.1969
7241;-29996491.0;-51.193748
7242;-29998145.0;-51.190658
7243;-30.014119;-51.186775
7244;-30.006760999999997;-51.185541
7245;-30.067459000000003;-51.183918
7246;-30.15382;-51.172726000000004
7247;-30.036023999999998;-51.171452
7248;-30.038164000000002;-51.170268
7249;-30.055128000000003;-51.16949
7250;-30.021983000000002;-51.163423
7251;-30.062886;-51.159176
7252;-30.009502;-51.155167999999996
7253;-30.009652000000003;-51.149507
7254;-30.067139;-51.146689
7255;-30.008836;-51.141428000000005
7256;-30.042078000000004;-51.137194
7257;-30.073017;-51.137065
7258;-29993019.0;-51.129092
7259;-30.015255;-51.122764000000004
7260;-29991961.0;-51.119176
7261;-30.004133000000003;-51.098132
7262;-30.099240999999996;-51.231317
7263;-30.102543;-51.230353
7264;-30.060883;-51.229037
7265;-30.056946000000003;-51.227787
7266;-30.095301;-51.226853999999996
7267;-30.034933000000002;-51.224652
7268;-30.028421;-51.224591
7269;-30.031340000000004;-51.220396
7270;-30.030383;-51.219843
7271;-30.134203999999997;-51.218798
7272;-30.068857;-51.216018
7273;-30.032581;-51.215337
7274;-30.061459999999997;-51.21257
7275;-30.04979;-51.212129
7276;-30.068057;-51.210926
7277;-30.027109999999997;-51.208785
7278;-30.050497999999997;-51.206813000000004
7279;-30.004398;-51.204566
7280;-30.010441999999998;-51.202959
7281;-30.151778000000004;-51.201044
7282;-30.006373999999997;-51.191745000000004
7283;-29997530.0;-51.190467
7284;-29999750.0;-51.189657000000004
7285;-30.092346000000003;-51.189063
7286;-30.036820000000002;-51.184715999999995
7287;-30.056841;-51.183921999999995
7288;-30.053295000000002;-51.182139
7289;-30.165568;-51.181867
7290;-30.038190999999998;-51.172816
7291;-30.06235;-51.168406
7292;-30.006473;-51.167614
7293;-30.007034;-51.162681
7294;-30.009575;-51.162321999999996
7295;-30.034924;-51.162104
7296;-30.01812;-51.161708000000004
7297;-30.030226000000003;-51.14362
7298;-29997443.0;-51.13633
7299;-29998951.0;-51.13283
7300;-30.087353999999998;-51.132009000000004
7301;-29986212.0;-51.116563
7302;-30.039333000000003;-51.109002000000004
7303;-30.039635999999998;-51.108416
7304;-30.036456;-51.232698
7305;-30.101184999999997;-51.230999
7306;-30.084217;-51.229528
7307;-30.030041999999998;-51.225795
7308;-30.029453999999998;-51.225746
7309;-30.106137;-51.222167999999996
7310;-30.02355;-51.218517999999996
7311;-30.026709999999998;-51.215423
7312;-30.044484000000004;-51.21313
7313;-30.029246999999998;-51.208461
7314;-30.067401;-51.196135
7315;-29984628.0;-51.193642
7316;-30.027829999999998;-51.183152
7317;-30.028607;-51.180844
7318;-30.114471;-51.180164000000005
7319;-30.049021999999997;-51.170303999999994
7320;-30.140915999999997;-51.165687
7321;-30.057295;-51.156514
7322;-30.014864000000003;-51.152848
7323;-29997407.0;-51.136368
7324;-29998951.0;-51.13283
7325;-30.0391;-51.126756
7326;-30.01365;-51.121513
7327;-30.142346999999997;-51.121144
7328;-30.014416999999998;-51.113864
7329;-29990127.0;-51.101795
7330;-29999822.0;-51.095655
7331;-30.229385999999998;-51.062556
7332;-30.055501;-51.230321999999994
7333;-30.058613;-51.230183000000004
7334;-30.046591999999997;-51.22929
7335;-30.036394;-51.225846999999995
7336;-30.041451000000002;-51.221740999999994
7337;-30.088722999999998;-51.216777
7338;-30.022629;-51.216308000000005
7339;-30.0834;-51.213159000000005
7340;-30.042485;-51.211227
7341;-30.029271;-51.208399
7342;-30.011582;-51.202067
7343;-30.039078000000003;-51.197689000000004
7344;-30.055513;-51.186614
7345;-30.065986;-51.17824
7346;-30.055144;-51.166682
7347;-30.063045000000002;-51.158843
7348;-30.143507;-51.125339000000004
7349;-30.03735;-51.114193
7350;-30.112697999999998;-51.254915999999994
7351;-30.096178000000002;-51.243026
7352;-30.107906;-51.241733
7353;-30.028318;-51.232832
7354;-30.034090999999997;-51.221845
7355;-30.028485999999997;-51.217220000000005
7356;-30.028505;-51.21257
7357;-30.078888;-51.211556
7358;-30.115071;-51.210224
7359;-30.036094;-51.208265000000004
7360;-30.042208000000002;-51.203917
7361;-30.063909999999996;-51.201581
7362;-30.117753000000004;-51.198183
7363;-30.071635999999998;-51.195054
7364;-29999302.0;-51.189529
7365;-30.008710999999998;-51.189515
7366;-30.039978;-51.168715
7367;-30.040283000000002;-51.157028000000004
7368;-30.064642;-51.151482
7369;-30.041328999999998;-51.147743
7370;-30.090521999999996;-51.131677
7371;-30.075937;-51.125714
7372;-30.035155;-51.118564
7373;-29982576.0;-51.117211
7374;-30.094872;-51.249786
7375;-30.029298999999998;-51.235816
7376;-30.140363;-51.227131
7377;-30.038376;-51.224345
7378;-30.047075;-51.222845
7379;-30.034117;-51.222255
7380;-30.052371;-51.218317
7381;-30.024825;-51.218053000000005
7382;-30.025717999999998;-51.2176
7383;-30.058542;-51.217228999999996
7384;-30.14661;-51.216027000000004
7385;-30.033489000000003;-51.213538
7386;-30.042208000000002;-51.203917
7387;-30.075105999999998;-51.201075
7388;-30.003346999999998;-51.195113
7389;-30.039603999999997;-51.194316
7390;-29996860.0;-51.190188
7391;-29996860.0;-51.190188
7392;-30.001687;-51.187389
7393;-30.039303000000004;-51.183741
7394;-30.054467;-51.1827
7395;-29987264.0;-51.178763000000004
7396;-30.045842999999998;-51.177896000000004
7397;-30.039788;-51.17733
7398;-30.041473;-51.171946999999996
7399;-30.006870000000003;-51.167766
7400;-30.062706;-51.159490999999996
7401;-30.053764;-51.147239
7402;-30.149917;-51.145973
7403;-30.009953000000003;-51.135391999999996
7404;-29983570.0;-51.128071000000006
7405;-29978877.0;-51.114543
7406;-30.130910999999998;-51.234788
7407;-30.046591999999997;-51.22929
7408;-30.026733;-51.228369
7409;-30.061318;-51.228336999999996
7410;-30.1005;-51.223964
7411;-30.142334;-51.216747999999995
7412;-30.022889000000003;-51.214095
7413;-30.028534999999998;-51.213384000000005
7414;-30.036103999999998;-51.211437
7415;-30.146113;-51.209221
7416;-30.050746000000004;-51.208707000000004
7417;-30.03358;-51.204136
7418;-30.031215000000003;-51.203247999999995
7419;-29998451.0;-51.202096999999995
7420;-30.024321999999998;-51.20009
7421;-30.074724;-51.198796
7422;-30.017613;-51.195311
7423;-29985376.0;-51.193882
7424;-30.011523999999998;-51.188126000000004
7425;-30.061776000000002;-51.186871999999994
7426;-30.024406;-51.186609000000004
7427;-29979763.0;-51.184796999999996
7428;-30.028492;-51.182864
7429;-30.010381;-51.180609000000004
7430;-30.027466999999998;-51.176716
7431;-30.037662;-51.174402
7432;-30.125165999999997;-51.17366
7433;-30.057663;-51.169374
7434;-30.012154;-51.161716
7435;-30.009760999999997;-51.159310999999995
7436;-30.038012;-51.153971999999996
7437;-30.003281;-51.146437
7438;-30.009558000000002;-51.146374
7439;-30.042416999999997;-51.13836
7440;-29998951.0;-51.13283
7441;-29983699.0;-51.1304
7442;-29992333.0;-51.095093
7443;-30.099771999999998;-51.248359
7444;-30.041264;-51.232890999999995
7445;-30.098763;-51.231388
7446;-30.026253000000004;-51.228549
7447;-30.035146;-51.227283
7448;-30.109872999999997;-51.2269
7449;-30.041146;-51.212137
7450;-30.146086999999998;-51.209362
7451;-30.047256;-51.207813
7452;-30.05909;-51.207576
7453;-30.050591999999998;-51.206988
7454;-30.029246;-51.205744
7455;-30.015940999999998;-51.204815999999994
7456;-30.072188;-51.203171999999995
7457;-30.005643;-51.199762
7458;-29997179.0;-51.197801
7459;-30.021117999999998;-51.193406
7460;-30.016714;-51.188703000000004
7461;-30.038428000000003;-51.187033
7462;-30.00682;-51.185367
7463;-30.056841;-51.183921999999995
7464;-30.026371;-51.181857
7465;-30.041992999999998;-51.180468
7466;-30.054113;-51.147356
7467;-30.00905;-51.143042
7468;-30.026667;-51.141866
7469;-30.014633;-51.115434
7470;-29991177.0;-51.112111
7471;-30.114722999999998;-51.254008
7472;-30.104746000000002;-51.241392
7473;-30.099756;-51.234596999999994
7474;-30.10213;-51.230583
7475;-30.043328000000002;-51.228871999999996
7476;-30.09396;-51.225012
7477;-30.030110999999998;-51.223978
7478;-30.025964000000002;-51.222398999999996
7479;-30.02528;-51.219608
7480;-30.027614;-51.219424
7481;-30.033628000000004;-51.217898999999996
7482;-30.063149;-51.216712
7483;-30.033283;-51.20973
7484;-30.00602;-51.209635
7485;-30.008106;-51.209602000000004
7486;-30.036213;-51.209313
7487;-29998142.0;-51.207485999999996
7488;-30.023474;-51.207428
7489;-30.024869;-51.199706
7490;-30.082352;-51.196246
7491;-30.083444;-51.193965000000006
7492;-29999809.0;-51.191301
7493;-30.002433;-51.19038
7494;-30.00565;-51.190211
7495;-30.00637;-51.188445
7496;-30.027462;-51.184781
7497;-30.007156;-51.184379
7498;-30.056841;-51.183921999999995
7499;-30.090884000000003;-51.180433
7500;-30.057483;-51.177005
7501;-30.014533;-51.164539000000005
7502;-30.144571000000003;-51.162236
7503;-29998706.0;-51.160879
7504;-30.037403;-51.153682
7505;-29995860.0;-51.131095
7506;-30.039109000000003;-51.127102
7507;-30.039094;-51.126727
7508;-29979901.0;-51.114645
7509;-30.03091;-51.227771999999995
7510;-30.100081;-51.227734999999996
7511;-30.029969;-51.227204
7512;-30.032914;-51.222066999999996
7513;-30.026991;-51.220881
7514;-30.040794;-51.217248
7515;-30.047311999999998;-51.207737
7516;-30.051161999999998;-51.206721
7517;-30.012772;-51.204091
7518;-30.023905;-51.200520000000004
7519;-30.04859;-51.195415000000004
7520;-30.157975;-51.190338
7521;-30.007296999999998;-51.184124
7522;-30.058431;-51.180455
7523;-30.047884000000003;-51.166841999999995
7524;-30.009524;-51.16507
7525;-30.027161;-51.163696
7526;-30.06115;-51.152927000000005
7527;-30.032946000000003;-51.151108
7528;-30.009107;-51.143168
7529;-30.158021999999995;-51.13663
7530;-30.092361999999998;-51.129816999999996
7531;-30.002696000000004;-51.127128000000006
7532;-29989988.0;-51.098017
7533;-30.022732;-51.094072
7534;-30.081482;-51.242857
7535;-30.074403999999998;-51.242253999999996
7536;-30.041228999999998;-51.233461
7537;-30.051137;-51.229813
7538;-30.058542;-51.217228999999996
7539;-30.030759999999997;-51.215148
7540;-30.028107000000002;-51.208469
7541;-30.039332;-51.196805
7542;-30.051541999999998;-51.187899
7543;-30.042697999999998;-51.185383
7544;-30.061576000000002;-51.177607
7545;-29996883.0;-51.140506
7546;-30.037759;-51.121342
7547;-29989791.0;-51.109092
7548;-30.023056;-51.101489
7549;-30.094110999999998;-51.250243
7550;-30.034153000000003;-51.229799
7551;-30.107329999999997;-51.229131
7552;-30.078986999999998;-51.228054
7553;-30.029666;-51.227685
7554;-30.047279999999997;-51.227581
7555;-30.025558;-51.22755
7556;-30.031629;-51.227346999999995
7557;-30.028949;-51.226667
7558;-30.094592;-51.225994
7559;-30.024433000000002;-51.225291
7560;-30.037640000000003;-51.224538
7561;-30.033463;-51.221562
7562;-30.047521999999997;-51.21805
7563;-30.088068;-51.217856
7564;-30.032063;-51.217481
7565;-30.046927;-51.217314
7566;-30.045340999999997;-51.216476
7567;-30.040307000000002;-51.216337
7568;-30.083968;-51.214574
7569;-30.015653000000004;-51.214535999999995
7570;-30.045799;-51.211963
7571;-30.115359;-51.20939
7572;-30.078422999999997;-51.209126
7573;-30.015846000000003;-51.203764
7574;-29998588.0;-51.201661
7575;-30.02763;-51.200157
7576;-30.078394;-51.197990999999995
7577;-30.076658000000002;-51.196263
7578;-30.019804999999998;-51.193847999999996
7579;-29997848.0;-51.191906
7580;-30.006815000000003;-51.191649
7581;-29998145.0;-51.190658
7582;-30.019646999999996;-51.185587
7583;-30.020165000000002;-51.185161
7584;-30.065459999999998;-51.183073
7585;-30.019955;-51.181294
7586;-30.039908;-51.177427
7587;-30.036042;-51.172542
7588;-30.048371000000003;-51.170561
7589;-30.018307;-51.166965999999995
7590;-30.141434000000004;-51.164741
7591;-30.039377;-51.160864000000004
7592;-29998464.0;-51.155133
7593;-30.056326000000002;-51.147702
7594;-30.145384999999997;-51.144665
7595;-30.043165000000002;-51.141391
7596;-30.154073999999998;-51.139552
7597;-30.075862;-51.131186
7598;-30.075507;-51.131056
7599;-30.141763;-51.126579
7600;-30.013446999999996;-51.123402
7601;-30.031190000000002;-51.121186
7602;-29992173.0;-51.119599
7603;-30.037253000000003;-51.115614
7604;-30.124015999999997;-51.106449
7605;-30.010790999999998;-51.094590000000004
7606;-30.098678999999997;-51.23137
7607;-30.056053000000002;-51.225178
7608;-30.047214;-51.221494
7609;-30.122359999999997;-51.220976
7610;-30.050409000000002;-51.218203
7611;-30.080732;-51.211861
7612;-30.146421000000004;-51.208351
7613;-30.109253000000002;-51.20772
7614;-30.036740999999996;-51.204435
7615;-30.038558000000002;-51.201522
7616;-30.017198999999998;-51.200864
7617;-29984565.0;-51.198531
7618;-30.011499;-51.196906
7619;-30.071301000000002;-51.193027
7620;-30.071213;-51.192856
7621;-29996789.0;-51.190129999999996
7622;-30.012612;-51.190049
7623;-29996226.0;-51.189803000000005
7624;-30.086239000000003;-51.187653000000005
7625;-30.017933000000003;-51.186284
7626;-30.005788;-51.178739
7627;-29973627.0;-51.178419
7628;-30.046838;-51.178408000000005
7629;-30.015571;-51.171898999999996
7630;-30.039882000000002;-51.159144
7631;-30.015078000000003;-51.155507
7632;-30.008643;-51.142965999999994
7633;-30.0107;-51.12798
7634;-30.096504;-51.126086
7635;-30.03877;-51.12549
7636;-30.014115999999998;-51.11911
7637;-29996493.0;-51.114021
7638;-30.096178000000002;-51.243026
7639;-30.103809000000002;-51.23881
7640;-30.063291999999997;-51.232134
7641;-30.102821000000002;-51.230215
7642;-30.044885999999998;-51.227378
7643;-30.027146999999996;-51.220845000000004
7644;-30.051372999999998;-51.220415
7645;-30.120628999999997;-51.217768
7646;-30.152894;-51.21645
7647;-30.046728;-51.215998
7648;-30.079778000000005;-51.212789
7649;-30.080732;-51.211861
7650;-30.018280999999998;-51.209022999999995
7651;-30.021921000000003;-51.201921999999996
7652;-30.003632;-51.200306
7653;-30.017063;-51.200216999999995
7654;-30.155433000000002;-51.197444
7655;-30.047456;-51.196241
7656;-30.015883000000002;-51.195448999999996
7657;-30.057218;-51.19509
7658;-30.027814000000003;-51.194518
7659;-29998192.0;-51.194266999999996
7660;-30.006831;-51.192733000000004
7661;-30.002344;-51.192189
7662;-29998145.0;-51.190658
7663;-30.02178;-51.189025
7664;-29997174.0;-51.188721
7665;-30.001687;-51.187389
7666;-30.049155;-51.186558000000005
7667;-30.063994;-51.182474
7668;-30.062314;-51.178418
7669;-30.060872999999997;-51.167682
7670;-30.053303000000003;-51.166191
7671;-30.026125;-51.161159000000005
7672;-30.059317;-51.1596
7673;-30.020427;-51.159459999999996
7674;-30.009535999999997;-51.156473
7675;-30.040306;-51.156388
7676;-30.042551;-51.154224
7677;-29998970.0;-51.150115
7678;-29998939.0;-51.150023
7679;-30.062684;-51.149864
7680;-30.018408;-51.147420000000004
7681;-30.156495;-51.14472
7682;-30.009601;-51.132831
7683;-29986823.0;-51.126226
7684;-30.037078;-51.11742
7685;-30.014519;-51.117181
7686;-29978107.0;-51.114483
7687;-29988958.0;-51.106584999999995
7688;-30.111705999999998;-51.255231
7689;-30.11492;-51.25395
7690;-30.035493;-51.240556
7691;-30.083208000000003;-51.240213
7692;-30.042371999999997;-51.232628999999996
7693;-30.108674;-51.227021
7694;-30.031302;-51.226993
7695;-30.059168;-51.226121
7696;-30.050846000000003;-51.224387
7697;-30.049771999999997;-51.224323999999996
7698;-30.042656;-51.223312
7699;-30.12165;-51.221586
7700;-30.122147;-51.221121000000004
7701;-30.035434999999996;-51.220074
7702;-30.133259999999996;-51.218447
7703;-30.132715;-51.218271
7704;-30.024752000000003;-51.218
7705;-30.039402000000003;-51.217026000000004
7706;-30.052676;-51.213988
7707;-30.028419;-51.210795000000005
7708;-30.052239;-51.206869
7709;-30.061127000000003;-51.206331
7710;-30.042208000000002;-51.203917
7711;-30.043583;-51.19961
7712;-30.081026;-51.197267
7713;-29999430.0;-51.191131
7714;-29999430.0;-51.191131
7715;-30.061021999999998;-51.190836
7716;-30.011465;-51.186963
7717;-30.054415999999996;-51.182608
7718;-30.037003000000002;-51.17777
7719;-30.154412;-51.176966
7720;-30.052328000000003;-51.170009
7721;-30.014893;-51.159262
7722;-30.009713;-51.159098
7723;-30.026038;-51.159014
7724;-30.022586999999998;-51.142936999999996
7725;-29987222.0;-51.133173
7726;-29994441.0;-51.130221999999996
7727;-30.009071000000002;-51.12825
7728;-30.033441999999997;-51.121598
7729;-30.023062;-51.120011
7730;-29994243.0;-51.106971
7731;-29989941.0;-51.098496999999995
7732;-30.113769;-51.254469
7733;-30.0966;-51.247925
7734;-30.03217;-51.23859
7735;-30.031274;-51.227801
7736;-30.049771999999997;-51.224323999999996
7737;-30.047128999999998;-51.221513
7738;-30.04304;-51.220833
7739;-30.037964000000002;-51.220717
7740;-30.033628000000004;-51.217898999999996
7741;-30.141899;-51.217371
7742;-30.108092;-51.21248
7743;-30.024752000000003;-51.209665
7744;-30.007194000000002;-51.204949
7745;-30.078266999999997;-51.203264000000004
7746;-30.074976;-51.201265
7747;-30.028639000000002;-51.201097999999995
7748;-29975021.0;-51.194547
7749;-29996258.0;-51.191931
7750;-29997530.0;-51.190467
7751;-29995337.0;-51.189661
7752;-30.086543;-51.187501
7753;-30.019765999999997;-51.187296999999994
7754;-30.036433000000002;-51.186606
7755;-30.164904999999997;-51.182134000000005
7756;-30.027162;-51.181434
7757;-30.046901000000002;-51.178476
7758;-30.066465;-51.177186999999996
7759;-30.192681;-51.176148
7760;-30.068340000000003;-51.169779
7761;-30.059440999999996;-51.167719
7762;-30.037575;-51.16639
7763;-30.028578000000003;-51.165877
7764;-30.159646000000002;-51.159939
7765;-30.017276000000003;-51.153858
7766;-30.064360999999998;-51.152738
7767;-30.040748999999998;-51.152519
7768;-30.063584000000002;-51.149876
7769;-30.007401;-51.148745
7770;-30.022586999999998;-51.142936999999996
7771;-30.004151;-51.137764000000004
7772;-30.041666999999997;-51.135524
7773;-29994295.0;-51.130134000000005
7774;-29981039.0;-51.113525
7775;-29990486.0;-51.108878000000004
7776;-29998606.0;-51.107834999999994
7777;-30.109923;-51.243797
7778;-30.026706;-51.229099
7779;-30.100015999999997;-51.227462
7780;-30.039240999999997;-51.217188
7781;-30.032479;-51.215609
7782;-30.081734;-51.213494
7783;-30.03558;-51.208315999999996
7784;-30.036315000000002;-51.206659
7785;-30.017872999999998;-51.205698
7786;-30.080854;-51.205509
7787;-30.030440999999996;-51.202785
7788;-30.0731;-51.202595
7789;-30.009581;-51.202564
7790;-30.06312;-51.201777
7791;-29999345.0;-51.19815
7792;-30.015318;-51.19679
7793;-30.008771000000003;-51.19587
7794;-30.007083;-51.192001
7795;-30.023476000000002;-51.18638
7796;-30.020632;-51.183011
7797;-30.15445;-51.176235999999996
7798;-30.059262;-51.15957
7799;-30.019589;-51.159529
7800;-29996950.0;-51.139316
7801;-30.004785;-51.127619
7802;-30.046591999999997;-51.22929
7803;-30.137876000000002;-51.220694
7804;-30.019608;-51.214560999999996
7805;-30.068371999999997;-51.213079
7806;-30.072354999999998;-51.208909999999996
7807;-30.039894;-51.201944
7808;-29997799.0;-51.188918
7809;-30.053688;-51.18226
7810;-30.126488000000002;-51.175909999999995
7811;-29986244.0;-51.169199
7812;-30.195369;-51.162787
7813;-30.012756;-51.154731
7814;-30.040671999999997;-51.15405
7815;-30.042485;-51.151615
7816;-29997407.0;-51.136368
7817;-30.041666999999997;-51.135524
7818;-30.157023;-51.134395
7819;-30.032375;-51.130922
7820;-30.032460999999998;-51.121373
7821;-30.014449;-51.113583
7822;-30.034437;-51.103315
7823;-30.072764000000003;-51.241956
7824;-30.084390999999997;-51.2372
7825;-30.051137;-51.229813
7826;-30.043331;-51.228936
7827;-30.042321;-51.227678000000004
7828;-30.100423;-51.224078000000006
7829;-30.019672999999997;-51.214628000000005
7830;-30.063012;-51.208939
7831;-30.116847999999997;-51.207327
7832;-30.031867;-51.20415
7833;-30.017178;-51.20045
7834;-30.042139000000002;-51.194956
7835;-30.071365000000004;-51.193363
7836;-30.008862;-51.189440000000005
7837;-30.055690000000002;-51.187394
7838;-30.017666;-51.178154
7839;-30.02767;-51.177432
7840;-30.035844;-51.174806
7841;-30.009548;-51.15422
7842;-30.024105;-51.151078000000005
7843;-30.082295000000002;-51.131824
7844;-30.082926;-51.131723
7845;-30.004696000000003;-51.127614
7846;-29986175.0;-51.118564
7847;-30.014416999999998;-51.113864
7848;-30.033882000000002;-51.237953000000005
7849;-30.059693;-51.235347999999995
7850;-30.03521;-51.230442
7851;-30.031724;-51.227774
7852;-30.031018;-51.226967
7853;-30.059746;-51.219009
7854;-30.023038;-51.218992
7855;-30.041019;-51.217529
7856;-30.032747999999998;-51.215076
7857;-30.023432;-51.214234999999995
7858;-30.03358;-51.213366
7859;-30.027336;-51.206856
7860;-30.028863;-51.20579
7861;-30.003629999999998;-51.203225
7862;-30.005103000000002;-51.202159
7863;-30.042559000000004;-51.19958
7864;-30.010775;-51.19887
7865;-30.045810999999997;-51.197984000000005
7866;-30.035679;-51.195759
7867;-30.032443;-51.194453
7868;-30.084004999999998;-51.191096
7869;-30.016681;-51.188611
7870;-30.02753;-51.184985
7871;-30.056841;-51.183921999999995
7872;-30.002290999999996;-51.178809
7873;-30.018738;-51.178034999999994
7874;-30.01806;-51.176668
7875;-30.010251;-51.162628999999995
7876;-30.015463;-51.152433
7877;-30.023465;-51.146685999999995
7878;-30.029149;-51.144368
7879;-30.007816;-51.142909
7880;-29997801.0;-51.135426
7881;-30.021929999999998;-51.119934
7882;-30.110186;-51.108278999999996
7883;-30.090566;-51.248903999999996
7884;-30.0871;-51.241164000000005
7885;-30.0871;-51.241164000000005
7886;-30.0871;-51.241164000000005
7887;-30.0871;-51.241164000000005
7888;-30.0871;-51.241164000000005
7889;-30.0871;-51.241164000000005
7890;-30.101184999999997;-51.230999
7891;-30.027134000000004;-51.229425
7892;-30.030659000000004;-51.227314
7893;-30.058133;-51.222978000000005
7894;-30.033146999999996;-51.221826
7895;-30.12195;-51.221363000000004
7896;-30.027127;-51.220984
7897;-30.137992999999998;-51.220541
7898;-30.022979;-51.22054
7899;-30.031583;-51.219609000000005
7900;-30.045022999999997;-51.218796000000005
7901;-30.020528000000002;-51.215109999999996
7902;-30.028453000000003;-51.215006
7903;-30.038823999999998;-51.213796
7904;-30.04645;-51.213645
7905;-30.021738;-51.212563
7906;-30.054306;-51.210832
7907;-30.03575;-51.210826000000004
7908;-30.009179;-51.210059
7909;-30.025338;-51.209434
7910;-30.067211999999998;-51.207716
7911;-30.022648999999998;-51.205903
7912;-30.027366999999998;-51.205798
7913;-29996537.0;-51.205664
7914;-30.0731;-51.202595
7915;-30.017305;-51.202275
7916;-30.037809999999997;-51.202124
7917;-30.071301000000002;-51.193027
7918;-29998231.0;-51.190656
7919;-30.011284000000003;-51.186545
7920;-30.027041999999998;-51.186105
7921;-30.063183000000002;-51.18437
7922;-30.056841;-51.183921999999995
7923;-30.042429;-51.182404999999996
7924;-30.039516;-51.177071999999995
7925;-30.017709000000004;-51.175503000000006
7926;-30.055449;-51.173625
7927;-30.054644;-51.169073
7928;-30.065296999999997;-51.167893
7929;-30.010806;-51.165873
7930;-30.06648;-51.165098
7931;-30.009583000000003;-51.152735
7932;-30.010749;-51.150028000000006
7933;-29998651.0;-51.146361999999996
7934;-30.161384;-51.137190999999994
7935;-29979378.0;-51.12527
7936;-29991940.0;-51.119143
7937;-30.079372999999997;-51.24669
7938;-30.075127000000002;-51.243441
7939;-30.032411;-51.230689
7940;-30.064601;-51.229759
7941;-30.031640000000003;-51.2278
7942;-30.099892999999998;-51.227171999999996
7943;-30.034791;-51.224883
7944;-30.048495000000003;-51.22482
7945;-30.034709999999997;-51.224455
7946;-30.071406;-51.221813
7947;-30.041241999999997;-51.221171000000005
7948;-30.128694;-51.21847
7949;-30.058553999999997;-51.216516999999996
7950;-30.144683;-51.215942999999996
7951;-30.051491;-51.212359
7952;-30.045396000000004;-51.212353
7953;-30.036559999999998;-51.211151
