"ID";"LOG1";"LOG2";"PREDIAL1";"LOCAL";"TIPO_ACID";"LOCAL_VIA";"QUEDA_ARR";"DATA_HORA";"DATA";"DIA_SEM";"HORA";"FERIDOS";"FERIDOS_GR";"MORTES";"MORTE_POST";"FATAIS";"AUTO";"TAXI";"LOTACAO";"ONIBUS_URB";"ONIBUS_MET";"ONIBUS_INT";"CAMINHAO";"MOTO";"CARROCA";"BICICLETA";"OUTRO";"TEMPO";"NOITE_DIA";"FONTE";"BOLETIM";"REGIAO";"DIA";"MES";"ANO";"FX_HORA";"CONT_ACID";"CONT_VIT";"UPS";"CONSORCIO";"CORREDOR";"LONGITUDE";"LATITUDE"
613226;"AV TRAMANDAI";;612;"Logradouro";"COLISAO";"612 AV TRAMANDAI";0;"2015-08-02T16:45:00";"20150802";"DOMINGO";"16:45";0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;"BOM";"DIA";"DDT";"0107161815";"SUL";2;8;2015;16;1;0;1;;0;"-51.22789";"-30.134367"
618644;"AV TRAMANDAI";;630;"Logradouro";"COLISAO";"630 AV TRAMANDAI";0;"2015-10-29T16:20:00";"20151029";"QUINTA-FEIRA";"16:20";0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;"BOM";"DIA";"DDT";"01011790615";"SUL";29;10;2015;16;1;0;1;;0;"-51.227663";"-30.134438"
604781;"AV TRAMANDAI";;657;"Logradouro";"COLISAO";"657 AV TRAMANDAI";0;"2015-04-02T13:30:00";"20150402";"QUINTA-FEIRA";"13:30";0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;"BOM";"DIA";"EPTC";"283864";"SUL";2;4;2015;13;1;0;1;;0;"-51.2273";"-30.134697"
608170;"AV OSWALDO GONCALVES CRUZ";;348;"Logradouro";"ABALROAMENTO";"348 AV OSWALDO GONCALVES CRUZ";0;"2015-02-10T23:00:00";"20150210";"TERCA-FEIRA";"23:00";0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;"BOM";"NOITE";"DDT";"0101211715";"SUL";10;2;2015;23;1;0;1;;0;"-51.22533";"-30.136587"
602731;"AV TRAMANDAI";"AV OSWALDO GONCALVES CRUZ";0;"Cruzamento";"ABALROAMENTO";"AV TRAMANDAI & AV OSWALDO GONCALVES CRUZ";0;"2015-02-11T00:20:00";"20150211";"QUARTA-FEIRA";"00:20";0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;"BOM";"NOITE";"EPTC";"284105";"SUL";11;2;2015;0;1;0;1;;0;"-51.225236";"-30.136561"
612106;"AV TRAMANDAI";"AV OSWALDO GONCALVES CRUZ";0;"Cruzamento";"ABALROAMENTO";"AV TRAMANDAI & AV OSWALDO GONCALVES CRUZ";0;"2015-07-15T13:10:00";"20150715";"QUARTA-FEIRA";"13:10";0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;"CHUVOSO";"DIA";"EPTC";"286969";"SUL";15;7;2015;13;1;0;1;;0;"-51.225236";"-30.136561"
617507;"AV TRAMANDAI";"AV OSWALDO GONCALVES CRUZ";0;"Cruzamento";"ABALROAMENTO";"AV TRAMANDAI & AV OSWALDO GONCALVES CRUZ";0;"2015-10-07T07:02:00";"20151007";"QUARTA-FEIRA";"07:02";0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;"CHUVOSO";"DIA";"EPTC";"277471";"SUL";7;10;2015;7;1;0;1;;0;"-51.225236";"-30.136561"
617512;"AV TRAMANDAI";"AV OSWALDO GONCALVES CRUZ";0;"Cruzamento";"ABALROAMENTO";"AV TRAMANDAI & AV OSWALDO GONCALVES CRUZ";0;"2015-10-08T11:10:00";"20151008";"QUINTA-FEIRA";"11:10";0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;"CHUVOSO";"DIA";"EPTC";"287752";"SUL";8;10;2015;11;1;0;1;;0;"-51.225236";"-30.136561"
619610;"R COMENDADOR CASTRO";;414;"Logradouro";"ABALROAMENTO";"414 R COMENDADOR CASTRO";0;"2015-11-16T13:35:00";"20151116";"SEGUNDA-FEIRA";"13:35";0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;"BOM";"DIA";"DDT";"01012357215";"SUL";16;11;2015;13;1;0;1;;0;"-51.22624";"-30.135137"
618445;"AV OSWALDO GONCALVES CRUZ";;444;"Logradouro";"ABALROAMENTO";"444 AV OSWALDO GONCALVES CRUZ";0;"2015-03-11T21:50:00";"20150311";"QUARTA-FEIRA";"21:50";0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;"BOM";"NOITE";"DDT";"0102201515";"SUL";11;3;2015;21;1;0;1;;0;"-51.224767";"-30.136225"
613566;"AV TRAMANDAI";;537;"Logradouro";"COLISAO";"537 AV TRAMANDAI";0;"2015-08-04T09:35:00";"20150804";"TERCA-FEIRA";"09:35";0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;"BOM";"DIA";"DDT";"0107329815";"SUL";4;8;2015;9;1;0;1;;0;"-51.228573";"-30.13402"
618821;"R CONSELHEIRO XAVIER DA COSTA";;3035;"Logradouro";"CHOQUE";"3035 R CONSELHEIRO XAVIER DA COSTA";0;"2015-03-12T17:30:00";"20150312";"QUINTA-FEIRA";"17:30";0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;"BOM";"DIA";"DDT";"0102105415";"SUL";12;3;2015;17;1;0;1;;0;"-51.228141";"-30.131249"
617249;"R CONSELHEIRO XAVIER DA COSTA";"R ATLANTIDA";0;"Cruzamento";"COLISAO";"R CONSELHEIRO XAVIER DA COSTA & R ATLANTIDA";0;"2015-09-18T16:45:00";"20150918";"SEXTA-FEIRA";"16:45";0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;"NUBLADO";"DIA";"DDT";"01010013815";"SUL";18;9;2015;16;1;0;1;;0;"-51.227232";"-30.131475"
608372;"R CONSELHEIRO XAVIER DA COSTA";;3145;"Logradouro";"COLISAO";"3145 R CONSELHEIRO XAVIER DA COSTA";0;"2015-05-27T13:20:00";"20150527";"QUARTA-FEIRA";"13:20";0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;"CHUVOSO";"DIA";"EPTC";"286664";"SUL";27;5;2015;13;1;0;1;;0;"-51.226838";"-30.13161"
617652;"R PASTEUR";"R ENG OTAVIO FURTADO";0;"Cruzamento";"ABALROAMENTO";"R PASTEUR & R ENG OTAVIO FURTADO";0;"2015-10-09T10:40:00";"20151009";"SEXTA-FEIRA";"10:40";0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;"CHUVOSO";"DIA";"EPTC";"286923";"SUL";9;10;2015;10;1;0;1;;0;"-51.222841";"-30.138757"
619458;"R ENG TITO MARQUES FERNANDES";;559;"Logradouro";"CHOQUE";"559 R ENG TITO MARQUES FERNANDES";0;"2015-03-14T11:30:00";"20150314";"SABADO";"11:30";0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;"BOM";"DIA";"DDT";"0102593115";"SUL";14;3;2015;11;1;0;1;;0;"-51.22111";"-30.139619"
615431;"R OLEGARIO DIAS MACIEL";;231;"Logradouro";"ABALROAMENTO";"231 R OLEGARIO DIAS MACIEL";0;"2015-08-30T09:35:00";"20150830";"DOMINGO";"09:35";0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;"BOM";"DIA";"DDT";"0108684615";"SUL";30;8;2015;9;1;0;1;;0;"-51.21679";"-30.144389"
606833;"AV JUCA BATISTA";;925;"Logradouro";"ABALROAMENTO";"925 AV JUCA BATISTA";0;"2015-04-20T06:00:00";"20150420";"SEGUNDA-FEIRA";"06:00";0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;"CHUVOSO";"NOITE";"DDT";"0104220715";"SUL";20;4;2015;6;1;0;1;;0;"-51.218507";"-30.141173"
624583;"AV JUCA BATISTA";;925;"Logradouro";"QUEDA";"925 AV JUCA BATISTA";0;"2015-12-30T20:00:00";"20151230";"QUARTA-FEIRA";"20:00";1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;"BOM";"NOITE";"DEPTRAN";"141316";"SUL";30;12;2015;20;1;1;5;;0;"-51.218507";"-30.141173"
618909;"AV JUCA BATISTA";;794;"Logradouro";"COLISAO";"794 AV JUCA BATISTA";0;"2015-11-04T09:30:00";"20151104";"QUARTA-FEIRA";"09:30";0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;"CHUVOSO";"DIA";"EPTC";"291211";"SUL";4;11;2015;9;1;0;1;;0;"-51.219462";"-30.140082"
610562;"AV JUCA BATISTA";;747;"Logradouro";"CHOQUE";"747 AV JUCA BATISTA";0;"2015-06-28T09:40:00";"20150628";"DOMINGO";"09:40";1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;"BOM";"DIA";"DEPTRAN";"459515";"SUL";28;6;2015;9;1;1;5;;0;"-51.219817";"-30.139609"
611125;"AV JUCA BATISTA";;747;"Logradouro";"COLISAO";"747 AV JUCA BATISTA";0;"2015-07-03T20:20:00";"20150703";"SEXTA-FEIRA";"20:20";0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;"BOM";"NOITE";"EPTC";"286951";"SUL";3;7;2015;20;1;0;1;;0;"-51.219817";"-30.139609"
618390;"AV JUCA BATISTA";;750;"Logradouro";"ABALROAMENTO";"750 AV JUCA BATISTA";0;"2015-10-28T09:30:00";"20151028";"QUARTA-FEIRA";"09:30";2;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;"BOM";"DIA";"DEPTRAN";"749215";"SUL";28;10;2015;9;1;1;5;;0;"-51.219744";"-30.139615"
605342;"AV JUCA BATISTA";"R DR JOAO PALOMBINI";0;"Cruzamento";"ABALROAMENTO";"AV JUCA BATISTA & R DR JOAO PALOMBINI";0;"2015-04-14T11:47:00";"20150414";"TERCA-FEIRA";"11:47";0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;"BOM";"DIA";"EPTC";"283716";"SUL";14;4;2015;11;1;0;1;;0;"-51.219644";"-30.139858"
621847;"AV JUCA BATISTA";;685;"Logradouro";"COLISAO";"685 AV JUCA BATISTA";0;"2015-12-19T18:20:00";"20151219";"SABADO";"18:20";0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;"BOM";"NOITE";"EPTC";"294276";"SUL";19;12;2015;18;1;0;1;;0;"-51.220067";"-30.139168"
609842;"AV JUCA BATISTA";;665;"Logradouro";"COLISAO";"665 AV JUCA BATISTA";0;"2015-02-19T09:30:00";"20150219";"QUINTA-FEIRA";"09:30";0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;"BOM";"DIA";"DDT";"0101794915";"SUL";19;2;2015;9;1;0;1;;0;"-51.220187";"-30.138945"
607546;"AV JUCA BATISTA";;665;"Logradouro";"COLISAO";"665 AV JUCA BATISTA";0;"2015-05-19T19:30:00";"20150519";"TERCA-FEIRA";"19:30";0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;"BOM";"NOITE";"DDT";"0104466015";"SUL";19;5;2015;19;1;0;1;;0;"-51.220187";"-30.138945"
620357;"AV JUCA BATISTA";;645;"Logradouro";"COLISAO";"645 AV JUCA BATISTA";0;"2015-11-25T17:15:00";"20151125";"QUARTA-FEIRA";"17:15";2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;"BOM";"DIA";"DEPTRAN";"824815";"SUL";25;11;2015;17;1;1;5;;0;"-51.220313";"-30.138685"
609590;"AV JUCA BATISTA";;630;"Logradouro";"ABALROAMENTO";"630 AV JUCA BATISTA";0;"2015-06-15T08:20:00";"20150615";"SEGUNDA-FEIRA";"08:20";0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;"BOM";"DIA";"EPTC";"228397";"SUL";15;6;2015;8;1;0;1;;0;"-51.220236";"-30.138702"
609682;"AV JUCA BATISTA";;620;"Logradouro";"ABALROAMENTO";"620 AV JUCA BATISTA";0;"2015-06-15T09:44:00";"20150615";"SEGUNDA-FEIRA";"09:44";0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;"BOM";"DIA";"EPTC";"286589";"SUL";15;6;2015;9;1;0;1;;0;"-51.220267";"-30.138638"
613033;"AV JUCA BATISTA";;624;"Logradouro";"COLISAO";"624 AV JUCA BATISTA";0;"2015-08-03T06:30:00";"20150803";"SEGUNDA-FEIRA";"06:30";0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;"BOM";"DIA";"DDT";"0107060815";"SUL";3;8;2015;6;1;0;1;;0;"-51.220255";"-30.138663"
614047;"AV JUCA BATISTA";;631;"Logradouro";"ABALROAMENTO";"631 AV JUCA BATISTA";0;"2015-08-15T10:50:00";"20150815";"SABADO";"10:50";0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;"BOM";"DIA";"EPTC";"287672";"SUL";15;8;2015;10;1;0;1;;0;"-51.220401";"-30.138504"
613624;"AV JUCA BATISTA";;635;"Logradouro";"ABALROAMENTO";"635 AV JUCA BATISTA";0;"2015-08-12T15:00:00";"20150812";"QUARTA-FEIRA";"15:00";2;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;"BOM";"DIA";"DEPTRAN";"571015";"SUL";12;8;2015;15;1;1;5;;0;"-51.220376";"-30.138556"
603764;"AV JUCA BATISTA";;975;"Logradouro";"COLISAO";"975 AV JUCA BATISTA";0;"2015-03-09T20:40:00";"20150309";"SEGUNDA-FEIRA";"20:40";0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;"NUBLADO";"NOITE";"EPTC";"284001";"SUL";9;3;2015;20;1;0;1;;0;"-51.218018";"-30.141546"
610734;"AV JUCA BATISTA";;975;"Logradouro";"COLISAO";"975 AV JUCA BATISTA";0;"2015-06-25T20:30:00";"20150625";"QUINTA-FEIRA";"20:30";0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;"BOM";"NOITE";"EPTC";"286747";"SUL";25;6;2015;20;1;0;1;;0;"-51.218018";"-30.141546"
611679;"AV JUCA BATISTA";;975;"Logradouro";"ABALROAMENTO";"975 AV JUCA BATISTA";0;"2015-07-13T11:00:00";"20150713";"SEGUNDA-FEIRA";"11:00";0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;"CHUVOSO";"DIA";"EPTC";"287021";"SUL";13;7;2015;11;1;0;1;;0;"-51.218018";"-30.141546"
614917;"AV JUCA BATISTA";;1000;"Logradouro";"ABALROAMENTO";"1000 AV JUCA BATISTA";0;"2015-08-26T13:30:00";"20150826";"QUARTA-FEIRA";"13:30";0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;"CHUVOSO";"DIA";"DDT";"0108331215";"SUL";26;8;2015;13;1;0;1;;0;"-51.217954";"-30.141521"
612357;"AV JUCA BATISTA";;1085;"Logradouro";"COLISAO";"1085 AV JUCA BATISTA";0;"2015-07-23T15:58:00";"20150723";"QUINTA-FEIRA";"15:58";0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;"NUBLADO";"DIA";"EPTC";"287723";"SUL";23;7;2015;15;1;0;1;;0;"-51.21744";"-30.141914"
609551;"AV JUCA BATISTA";;1060;"Logradouro";"COLISAO";"1060 AV JUCA BATISTA";0;"2015-06-12T15:00:00";"20150612";"SEXTA-FEIRA";"15:00";0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;"BOM";"DIA";"EPTC";"286607";"SUL";12;6;2015;15;1;0;1;;0;"-51.217517";"-30.141796"
613519;"AV JUCA BATISTA";;950;"Logradouro";"COLISAO";"950 AV JUCA BATISTA";0;"2015-08-10T09:30:00";"20150810";"SEGUNDA-FEIRA";"09:30";0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;"BOM";"DIA";"EPTC";"287643";"SUL";10;8;2015;9;1;0;1;;0;"-51.218232";"-30.141315"
617976;"AV JUCA BATISTA";;952;"Logradouro";"ATROPELAMENTO";"952 AV JUCA BATISTA";0;"2015-10-18T22:20:00";"20151018";"DOMINGO";"22:20";4;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;"BOM";"NOITE";"DEPTRAN";"726715";"SUL";18;10;2015;22;1;1;5;;0;"-51.218213";"-30.141329"
621685;"AV JUCA BATISTA";;954;"Logradouro";"COLISAO";"954 AV JUCA BATISTA";0;"2015-12-16T07:05:00";"20151216";"QUARTA-FEIRA";"07:05";0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;"BOM";"DIA";"EPTC";"290045";"SUL";16;12;2015;7;1;0;1;"STS";0;"-51.218195";"-30.141343"
607885;"AV JUCA BATISTA";;958;"Logradouro";"COLISAO";"958 AV JUCA BATISTA";0;"2015-05-19T07:00:00";"20150519";"TERCA-FEIRA";"07:00";0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;"BOM";"DIA";"EPTC";"285818";"SUL";19;5;2015;7;1;0;1;;0;"-51.218159";"-30.141371"
606672;"AV JUCA BATISTA";;1111;"Logradouro";"ABALROAMENTO";"1111 AV JUCA BATISTA";0;"2015-05-11T22:00:00";"20150511";"SEGUNDA-FEIRA";"22:00";1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;"CHUVOSO";"NOITE";"DEPTRAN";"328715";"SUL";11;5;2015;22;1;1;5;;0;"-51.217325";"-30.141989"
613770;"AV JUCA BATISTA";;1123;"Logradouro";"COLISAO";"1123 AV JUCA BATISTA";0;"2015-08-08T13:30:00";"20150808";"SABADO";"13:30";0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;"BOM";"DIA";"DDT";"0107521215";"SUL";8;8;2015;13;1;0;1;;0;"-51.217271";"-30.142023"
604019;"AV JUCA BATISTA";;1211;"Logradouro";"ABALROAMENTO";"1211 AV JUCA BATISTA";0;"2015-03-18T10:10:00";"20150318";"QUARTA-FEIRA";"10:10";0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;"BOM";"DIA";"EPTC";"283852";"SUL";18;3;2015;10;1;0;1;;0;"-51.217061";"-30.142146"
613260;"AV JUCA BATISTA";;1175;"Logradouro";"COLISAO";"1175 AV JUCA BATISTA";0;"2015-07-26T19:10:00";"20150726";"DOMINGO";"19:10";0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;"BOM";"NOITE";"EPTC";"287724";"SUL";26;7;2015;19;1;0;1;;0;"-51.217083";"-30.142133"
606978;"AV JUCA BATISTA";;1170;"Logradouro";"COLISAO";"1170 AV JUCA BATISTA";0;"2015-02-06T17:00:00";"20150206";"SEXTA-FEIRA";"17:00";0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;"BOM";"DIA";"DDT";"316135715";"SUL";6;2;2015;17;1;0;1;;0;"-51.217051";"-30.142086"
619749;"AV JUCA BATISTA";;1200;"Logradouro";"COLISAO";"1200 AV JUCA BATISTA";0;"2015-03-14T21:30:00";"20150314";"SABADO";"21:30";0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;"BOM";"NOITE";"DDT";"0102155215";"SUL";14;3;2015;21;1;0;1;;0;"-51.217033";"-30.142096"
608046;"AV JUCA BATISTA";;1100;"Logradouro";"ABALROAMENTO";"1100 AV JUCA BATISTA";0;"2015-02-09T20:25:00";"20150209";"SEGUNDA-FEIRA";"20:25";0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;"BOM";"NOITE";"DDT";"0101117415";"SUL";9;2;2015;20;1;0;1;;0;"-51.217367";"-30.141893"
616436;"AV JUCA BATISTA";;1100;"Logradouro";"ABALROAMENTO";"1100 AV JUCA BATISTA";0;"2015-09-08T08:35:00";"20150908";"TERCA-FEIRA";"08:35";0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;"BOM";"DIA";"DDT";"0109313615";"SUL";8;9;2015;8;1;0;1;;0;"-51.217367";"-30.141893"
616914;"AV JUCA BATISTA";;1100;"Logradouro";"ATROPELAMENTO";"1100 AV JUCA BATISTA";0;"2015-10-03T06:10:00";"20151003";"SABADO";"06:10";1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;"BOM";"DIA";"DEPTRAN";"687015";"SUL";3;10;2015;6;1;1;5;;0;"-51.217367";"-30.141893"
622274;"AV JUCA BATISTA";;1120;"Logradouro";"COLISAO";"1120 AV JUCA BATISTA";0;"2015-12-22T14:10:00";"20151222";"TERCA-FEIRA";"14:10";0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;"BOM";"DIA";"DDT";"010096116";"SUL";22;12;2015;14;1;0;1;;0;"-51.217292";"-30.141941"
606646;"AV TRAMANDAI";;2000;"Logradouro";"ABALROAMENTO";"2000 AV TRAMANDAI";0;"2015-05-11T10:10:00";"20150511";"SEGUNDA-FEIRA";"10:10";1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;"CHUVOSO";"DIA";"DEPTRAN";"327115";"SUL";11;5;2015;10;1;1;5;;0;"-51.223876";"-30.138361"
612083;"R OTELO ROSA";;459;"Logradouro";"EVENTUAL";"459 R OTELO ROSA";0;"2015-07-18T02:45:00";"20150718";"SABADO";"02:45";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;"NUBLADO";"NOITE";"DDT";"0106572715";"SUL";18;7;2015;2;1;0;1;;0;"-51.223342";"-30.138169"
604213;"AV JUCA BATISTA";"AV DA CAVALHADA";0;"Cruzamento";"ABALROAMENTO";"AV JUCA BATISTA & AV DA CAVALHADA";0;"2015-03-23T06:45:00";"20150323";"SEGUNDA-FEIRA";"06:45";0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;"BOM";"DIA";"EPTC";"283995";"SUL";23;3;2015;6;1;0;1;;0;"-51.224495";"-30.134352"
609617;"AV DA CAVALHADA";;7200;"Logradouro";"ABALROAMENTO";"7200 AV DA CAVALHADA";0;"2015-06-12T17:30:00";"20150612";"SEXTA-FEIRA";"17:30";0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;"BOM";"DIA";"DDT";"0105367415";"SUL";12;6;2015;17;1;0;1;;0;"-51.224434";"-30.134283"
610335;"AV JUCA BATISTA";;40;"Logradouro";"ABALROAMENTO";"40 AV JUCA BATISTA";0;"2015-06-22T18:10:00";"20150622";"SEGUNDA-FEIRA";"18:10";0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;"CHUVOSO";"NOITE";"DDT";"0105635215";"SUL";22;6;2015;18;1;0;1;;0;"-51.224065";"-30.134434"
607849;"AV JUCA BATISTA";;129;"Logradouro";"COLISAO";"129 AV JUCA BATISTA";0;"2015-05-23T13:00:00";"20150523";"SABADO";"13:00";1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;"BOM";"DIA";"DEPTRAN";"363415";"SUL";23;5;2015;13;1;1;5;;0;"-51.223119";"-30.134892"
621445;"AV OSWALDO GONCALVES CRUZ";"AV JUCA BATISTA";0;"Cruzamento";"ABALROAMENTO";"AV OSWALDO GONCALVES CRUZ & AV JUCA BATISTA";0;"2015-12-08T16:00:00";"20151208";"TERCA-FEIRA";"16:00";0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;"BOM";"DIA";"DDT";"01013309415";"SUL";8;12;2015;16;1;0;1;;0;"-51.222825";"-30.134997"
612543;"AV JUCA BATISTA";;165;"Logradouro";"COLISAO";"165 AV JUCA BATISTA";0;"2015-07-27T06:50:00";"20150727";"SEGUNDA-FEIRA";"06:50";0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;"CHUVOSO";"DIA";"DDT";"0106832315";"SUL";27;7;2015;6;1;0;1;;0;"-51.222775";"-30.135071"
618847;"AV JUCA BATISTA";;186;"Logradouro";"ABALROAMENTO";"186 AV JUCA BATISTA";0;"2015-10-28T10:05:00";"20151028";"QUARTA-FEIRA";"10:05";0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;"BOM";"DIA";"DDT";"01011970915";"SUL";28;10;2015;10;1;0;1;;0;"-51.222733";"-30.135031"
614617;"R OTELO ROSA";;590;"Logradouro";"ABALROAMENTO";"590 R OTELO ROSA";0;"2015-03-03T11:00:00";"20150303";"TERCA-FEIRA";"11:00";0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;"BOM";"DIA";"DDT";"306198015";"SUL";3;3;2015;11;1;0;1;;0;"-51.221701";"-30.137095"
602774;"AV JUCA BATISTA";;595;"Logradouro";"QUEDA";"595 AV JUCA BATISTA";0;"2015-02-13T14:00:00";"20150213";"SEXTA-FEIRA";"14:00";1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;"BOM";"DIA";"DEPTRAN";"105015";"SUL";13;2;2015;14;1;1;5;;0;"-51.220514";"-30.13822"
619229;"AV JUCA BATISTA";;595;"Logradouro";"ABALROAMENTO";"595 AV JUCA BATISTA";0;"2015-11-09T17:50:00";"20151109";"SEGUNDA-FEIRA";"17:50";0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;"BOM";"DIA";"DDT";"01012156315";"SUL";9;11;2015;17;1;0;1;;0;"-51.220514";"-30.13822"
620596;"AV JUCA BATISTA";;535;"Logradouro";"COLISAO";"535 AV JUCA BATISTA";0;"2015-11-30T07:15:00";"20151130";"SEGUNDA-FEIRA";"07:15";0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;"BOM";"DIA";"DEPTRAN";"836615";"SUL";30;11;2015;7;1;0;1;"STS";0;"-51.220643";"-30.137896"
604325;"AV JUCA BATISTA";"AV EDUARDO PRADO";0;"Cruzamento";"QUEDA";"AV JUCA BATISTA & AV EDUARDO PRADO";0;"2015-01-28T23:00:00";"20150128";"QUARTA-FEIRA";"23:00";1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;"CHUVOSO";"NOITE";"DEPTRAN";"195715";"SUL";28;1;2015;23;1;1;5;;0;"-51.220527";"-30.138047"
602340;"AV JUCA BATISTA";"AV EDUARDO PRADO";0;"Cruzamento";"ABALROAMENTO";"AV JUCA BATISTA & AV EDUARDO PRADO";0;"2015-02-04T09:20:00";"20150204";"QUARTA-FEIRA";"09:20";0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;"BOM";"DIA";"DEPTRAN";"074015";"SUL";4;2;2015;9;1;0;1;;0;"-51.220527";"-30.138047"
620541;"AV JUCA BATISTA";"AV EDUARDO PRADO";0;"Cruzamento";"COLISAO";"AV JUCA BATISTA & AV EDUARDO PRADO";0;"2015-03-17T14:50:00";"20150317";"TERCA-FEIRA";"14:50";0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;"BOM";"DIA";"DDT";"307110815";"SUL";17;3;2015;14;1;0;1;;0;"-51.220527";"-30.138047"
604501;"AV JUCA BATISTA";"AV EDUARDO PRADO";0;"Cruzamento";"ABALROAMENTO";"AV JUCA BATISTA & AV EDUARDO PRADO";0;"2015-03-30T10:18:00";"20150330";"SEGUNDA-FEIRA";"10:18";0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;"NUBLADO";"DIA";"EPTC";"275880";"SUL";30;3;2015;10;1;0;1;;0;"-51.220527";"-30.138047"
610278;"AV JUCA BATISTA";"AV EDUARDO PRADO";0;"Cruzamento";"ABALROAMENTO";"AV JUCA BATISTA & AV EDUARDO PRADO";0;"2015-06-19T10:10:00";"20150619";"SEXTA-FEIRA";"10:10";0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;"BOM";"DIA";"EPTC";"284171";"SUL";19;6;2015;10;1;0;1;;0;"-51.220527";"-30.138047"
612718;"AV JUCA BATISTA";"AV EDUARDO PRADO";0;"Cruzamento";"COLISAO";"AV JUCA BATISTA & AV EDUARDO PRADO";0;"2015-07-29T11:45:00";"20150729";"QUARTA-FEIRA";"11:45";0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;"NUBLADO";"DIA";"EPTC";"287023";"SUL";29;7;2015;11;1;0;1;;0;"-51.220527";"-30.138047"
