LATITUDE;LONGITUDE;LOCAL;TIPO_ACID;DIA_SEM;FERIDOS;FERIDOS_GR;FATAIS;TEMPO;NOITE_DIA
-30.070140999999996;-51.200643;0;5;3;1;0;0;0;0
-30.003187;-51.200165999999996;1;3;3;0;0;0;0;0
-30.024676;-51.197777;1;1;3;1;0;0;0;0
-30.003829;-51.196578;0;1;3;0;0;0;0;0
-29997244.0;-51.18878;1;3;3;0;0;0;0;0
-30.023073999999998;-51.187323;0;1;3;0;0;0;0;0
-30.057024;-51.184689;1;3;3;0;0;0;0;1
-30.013584;-51.184605;1;1;3;0;0;0;0;0
-30.057118;-51.184495;1;0;3;1;1;0;0;0
-30.021417;-51.184279;1;3;3;0;0;0;0;1
-30.056841;-51.183921999999995;0;1;3;0;0;0;0;0
-30.042616;-51.183499;1;3;3;0;0;0;0;0
-29974079.0;-51.173216;0;1;3;0;0;0;0;0
-30.136503;-51.172302;0;1;3;0;0;0;0;0
-30.155092;-51.171665999999995;1;3;3;1;0;0;0;1
-30.010828000000004;-51.166367;1;3;3;0;0;0;0;0
-30.061072999999997;-51.166045000000004;0;1;3;0;0;0;0;0
-30.027281;-51.165789000000004;0;3;3;0;0;0;0;0
-30.009916999999998;-51.159345;1;2;3;0;0;0;0;1
-29997235.0;-51.15518;0;3;3;0;0;0;0;0
-29997177.0;-51.153615;1;3;3;0;0;0;0;0
-30.01605300000001;-51.152388;0;3;3;0;0;0;0;0
-30.160181;-51.148718;1;3;3;0;0;0;0;0
-30.029867;-51.147621;0;1;3;0;0;0;0;0
-30.163765;-51.144287;1;5;3;0;0;0;0;0
-30.0708;-51.139911;1;1;3;1;0;0;0;0
-30.074819;-51.133322;1;1;3;1;0;0;0;0
-30.104333;-51.11646;1;4;3;1;1;0;0;0
-29991272.0;-51.108609;1;1;3;2;1;0;0;1
-30.005193;-51.107145;0;1;3;0;0;0;0;0
-30.012497999999997;-51.098574;1;2;3;0;0;0;0;0
-30.080788000000002;-51.24155;1;1;4;1;0;0;0;0
-30.097488000000002;-51.236667;1;1;4;0;0;0;0;0
-30.036456;-51.232698;0;1;4;0;0;0;0;0
-30.025289;-51.226983000000004;0;1;4;0;0;0;1;0
-30.03601500000001;-51.221068;1;1;4;1;0;0;0;0
-30.02707100000001;-51.219759;0;1;4;0;0;0;0;0
-30.077790000000004;-51.217107;1;1;4;0;0;0;0;0
-30.028545;-51.213033;1;3;4;0;0;0;0;0
-30.075398999999997;-51.212496;0;1;4;0;0;0;0;0
-30.021851;-51.211721999999995;0;1;4;0;0;0;0;0
-30.146324;-51.208674;1;3;4;0;0;0;0;0
-30.150515000000002;-51.201238000000004;1;3;4;0;0;0;0;0
-29999307.0;-51.19859500000001;1;1;4;0;0;0;0;0
-30.005444;-51.197266;1;1;4;1;0;0;0;1
-30.029896;-51.195871999999994;1;2;4;0;0;0;0;1
-30.026482;-51.194689000000004;0;4;4;1;0;0;0;0
-30.052409;-51.193313;1;1;4;1;0;0;0;1
-30.000526;-51.192389;1;3;4;0;0;0;0;0
-30.157656;-51.191398;0;3;4;1;0;0;0;0
-30.123296999999997;-51.190222999999996;1;4;4;0;0;1;0;0
-30.026037;-51.189969;0;3;4;0;0;0;0;0
-29995337.0;-51.189661;0;1;4;0;0;0;0;0
-29983007.0;-51.187333;1;1;4;0;0;0;0;0
-30.007126;-51.184636;1;1;4;0;0;0;0;0
-30.002321999999996;-51.180613;1;3;4;0;0;0;0;0
-30.009594;-51.178754;1;1;4;1;0;0;0;1
-30.055128000000003;-51.16949;1;1;4;0;0;0;0;1
-30.03905;-51.169136;1;1;4;0;0;0;1;0
-30.01073400000001;-51.165425;1;3;4;0;0;0;0;0
-30.022284999999997;-51.161203;1;2;4;0;0;0;0;1
-30.00954500000001;-51.153236;0;3;4;0;0;0;0;0
-30.020909999999997;-51.151612;1;0;4;1;0;0;0;1
-30.01186400000001;-51.148618;0;3;4;0;0;0;0;0
-30.033179999999998;-51.143425;1;1;4;1;1;0;0;1
-30.007816;-51.142909;0;1;4;0;0;0;0;0
-30.001803999999996;-51.132733;1;1;4;0;0;0;0;0
-29989793.0;-51.129940999999995;0;1;4;0;0;0;0;0
-29986718.0;-51.126202;1;1;4;1;0;0;0;0
-30.099154;-51.125688000000004;1;0;4;1;0;0;0;0
-30.02041;-51.119761;1;3;4;0;0;0;0;0
-29979901.0;-51.114645;0;3;4;0;0;0;1;0
-29978107.0;-51.114483;1;1;4;1;0;0;0;0
-30.010927000000002;-51.096207;1;1;4;1;0;0;0;1
-30.235667;-51.095068;1;0;4;1;0;0;0;0
-30.089342;-51.240998;1;1;5;1;0;0;0;0
-30.037772999999998;-51.227688;1;3;5;0;0;0;0;0
-30.025807;-51.226802;0;1;5;0;0;0;0;0
-30.03634000000001;-51.225952;0;3;5;0;0;0;0;0
-30.09396;-51.225012;1;3;5;0;0;0;0;0
-30.022979;-51.22054;0;1;5;0;0;0;0;0
-30.050262;-51.219371;1;1;5;1;0;0;0;0
-30.0317;-51.219232;0;3;5;0;0;0;0;0
-30.039044;-51.21901;1;2;5;0;0;0;0;1
-30.024752000000003;-51.218;0;1;5;0;0;0;0;0
-30.04645;-51.213645;0;1;5;1;0;0;0;1
-30.040184000000004;-51.212784;1;1;5;1;0;0;0;0
-30.036103999999998;-51.211437;1;3;5;0;0;0;0;0
-30.008702000000003;-51.209775;1;2;5;0;0;0;0;0
-30.14674500000001;-51.204707;1;3;5;0;0;0;0;1
-30.031470000000002;-51.203364;1;1;5;0;0;0;0;0
-30.00091500000001;-51.200518;0;1;5;0;0;0;0;0
-30.025459;-51.199422;1;3;5;0;0;0;0;0
-30.073926;-51.198718;1;1;5;1;0;0;0;1
-30.036519000000002;-51.197895;1;1;5;0;0;0;0;0
-30.01703;-51.19773;1;3;5;0;0;0;0;0
-30.053748;-51.196596;1;4;5;1;0;0;0;0
-30.005736;-51.193415;0;3;5;0;0;0;0;0
-29997299.0;-51.190317;1;1;5;0;0;0;0;0
-30.016681;-51.188611;0;1;5;0;0;0;0;0
-30.020934000000004;-51.183972;1;1;5;3;0;0;0;0
-30.056841;-51.183921999999995;0;1;5;0;0;0;0;0
-30.028607;-51.180844;0;2;5;0;0;0;0;0
-30.032121000000004;-51.178927;1;1;5;1;0;0;0;0
-30.055449;-51.173625;1;1;5;0;0;0;0;0
-30.014203000000002;-51.171931;1;1;5;2;1;0;0;0
-30.023207;-51.171582;1;1;5;0;0;0;0;0
-30.055128000000003;-51.16949;1;1;5;0;0;0;0;1
-30.027143;-51.150636999999996;1;1;5;1;0;0;0;0
-30.040990999999998;-51.148394;1;3;5;0;0;0;0;1
-30.02641400000001;-51.147179;1;1;5;1;0;0;0;0
-30.050593;-51.145711;1;3;5;0;0;0;0;0
-30.029111;-51.142866999999995;1;3;5;0;0;0;0;0
-29998234.0;-51.132424;1;1;5;0;0;0;0;0
-30.010386999999998;-51.130774;0;4;5;1;0;0;0;0
-29992596.0;-51.128749;1;1;5;1;0;0;0;0
-30.005383000000002;-51.127663;1;3;5;1;0;0;0;1
-29986776.0;-51.125399;0;1;5;0;0;0;0;0
-30.103811999999998;-51.118522;1;1;5;1;0;0;0;0
-30.107716999999997;-51.11274;1;3;5;1;0;0;0;0
-30.071899;-51.240648;1;1;6;0;0;0;2;1
-30.10616;-51.22807;1;3;6;1;0;0;2;1
-30.034076000000002;-51.227967;0;1;6;0;0;0;2;1
-30.054151;-51.227461;0;3;6;0;0;0;1;0
-30.036292;-51.225868;1;3;6;0;0;0;1;0
-30.118993;-51.224129;0;1;6;0;0;0;0;1
-30.134997;-51.222825;0;1;6;0;0;0;0;0
-30.050202000000002;-51.220249;0;1;6;0;0;0;0;0
-30.15142;-51.21993300000001;1;2;6;0;0;0;2;1
-30.042285999999997;-51.219799;0;1;6;2;1;0;0;1
-30.0317;-51.219232;0;1;6;0;0;0;1;0
-30.131521999999997;-51.218032;1;1;6;1;0;0;0;0
-30.046728;-51.215998;1;3;6;0;0;0;1;0
-30.145148;-51.215896;1;1;6;1;1;0;0;1
-30.049809999999997;-51.21256500000001;1;3;6;0;0;0;0;0
-30.040171;-51.210471999999996;0;1;6;0;0;0;0;0
-30.055194;-51.210460999999995;1;1;6;0;0;0;2;1
-30.024175;-51.204728;1;0;6;1;0;0;0;0
-29998451.0;-51.202096999999995;0;1;6;1;0;0;1;0
-29998640.0;-51.201347;0;3;6;0;0;0;0;0
-30.03826500000001;-51.200888;1;1;6;0;0;0;0;0
-30.052542;-51.200344;1;3;6;1;0;0;1;0
-30.072546999999997;-51.199657;0;3;6;0;0;0;0;0
-30.015438;-51.198384000000004;1;3;6;0;0;0;0;0
-29997426.0;-51.194007;0;1;6;0;0;0;0;0
-29999128.0;-51.192421;1;3;6;0;0;0;0;0
-30.154735;-51.181635;1;3;6;1;0;0;0;0
-30.033025;-51.178241;1;3;6;0;0;0;1;0
-30.022421;-51.176609;1;1;6;3;0;0;0;1
-30.018010999999998;-51.176434;1;2;6;0;0;0;2;1
-30.00491;-51.172907;0;1;6;0;0;0;2;1
-30.016857;-51.15900900000001;1;1;6;0;0;0;0;0
-30.111299;-51.158854999999996;1;2;6;0;0;0;0;1
-30.03398300000001;-51.151198;1;1;6;1;1;0;0;0
-30.066819;-51.148127;1;1;6;0;0;0;0;0
-30.042816;-51.142864;0;3;6;0;0;0;1;0
-30.002963;-51.142387;1;0;6;1;0;0;2;1
-30.00390100000001;-51.137532;1;3;6;0;0;0;0;0
-29995458.0;-51.124174;0;2;6;0;0;0;1;0
-30.02228;-51.119977;1;1;6;0;0;0;0;0
-29981823.0;-51.11625;1;3;6;0;0;0;1;0
-30.239093;-51.082066999999995;1;1;6;2;0;0;1;0
-30.102644;-51.247475;1;1;0;1;0;0;0;0
-30.097375;-51.242634;1;1;0;1;0;0;0;1
-30.126351;-51.242401;0;5;0;0;0;0;0;0
-30.030058;-51.238044;0;2;0;0;0;0;1;1
-30.106082;-51.233048;0;1;0;0;0;0;1;0
-30.029757;-51.231843;0;3;0;0;0;0;1;0
-30.034187;-51.231572;1;1;0;1;0;0;0;0
-30.130232;-51.231282;0;3;0;0;0;0;0;0
-30.092634999999998;-51.231;1;3;0;0;0;0;0;0
-30.025731;-51.226417;1;1;0;1;0;0;1;0
-30.094284000000002;-51.225668;0;1;0;0;0;0;0;0
-30.052318;-51.222164;1;1;0;0;0;0;0;0
-30.11195;-51.221486;1;2;0;0;0;0;0;0
-30.053933;-51.218326;0;4;0;1;0;0;0;0
-30.047040999999997;-51.218231;0;7;0;0;0;0;1;0
-30.040307000000002;-51.216337;0;0;0;1;0;0;0;1
-30.055106;-51.214883;0;1;0;0;0;0;1;0
-30.028508000000002;-51.214202;1;1;0;0;0;0;1;0
-30.083384000000002;-51.214199;1;1;0;1;0;0;1;0
-30.051717;-51.212232;0;1;0;0;0;0;0;1
-30.042139000000002;-51.211397999999996;1;3;0;0;0;0;0;0
-30.030881;-51.205698999999996;1;3;0;0;0;0;0;1
-30.066846999999996;-51.205412;1;3;0;0;0;0;1;0
-30.040316999999998;-51.204023;1;2;0;0;0;0;0;0
-30.042208000000002;-51.203917;0;1;0;0;0;0;2;1
-30.015578;-51.202659999999995;1;1;0;1;0;0;1;0
-29996293.0;-51.19989;1;1;0;1;0;0;0;1
-30.005496;-51.197286;1;1;0;1;0;0;1;1
-30.00012000000001;-51.194501;1;1;0;0;0;0;0;0
-30.000684999999997;-51.190022;1;3;0;0;0;0;0;0
-29999679.0;-51.189598;1;3;0;0;0;0;1;0
-30.021739;-51.189316999999996;1;3;0;0;0;0;0;1
-30.041860999999997;-51.18010200000001;1;1;0;0;0;0;1;0
-30.038038;-51.17309;1;1;0;0;0;0;0;0
-30.099254;-51.172815;1;3;0;1;0;0;0;0
-30.045582;-51.164854999999996;1;3;0;0;0;0;0;0
-30.009954999999998;-51.161062;1;3;0;0;0;0;0;0
-29998613.0;-51.160788000000004;1;1;0;0;0;0;1;0
-30.008599;-51.154255;0;1;0;0;0;0;0;0
-30.050762;-51.150949;0;1;0;1;0;0;0;1
-30.033108000000002;-51.150609;1;1;0;1;0;0;0;1
-30.010555;-51.148544;1;1;0;0;0;0;0;0
-30.017507000000002;-51.147217;1;5;0;0;0;0;1;0
-30.007659000000004;-51.142639;1;3;0;0;0;0;0;1
-29996932.0;-51.142609;0;1;0;0;0;0;1;1
-30.013445;-51.119048;1;3;0;0;0;0;1;0
-30.084271;-51.240464;1;0;1;1;0;0;0;1
-30.062978;-51.231842;1;2;1;0;0;0;1;0
-30.036040999999997;-51.228111;1;0;1;0;0;1;0;1
-30.109037;-51.226925;1;0;1;1;0;0;0;1
-30.025522;-51.225845;1;1;1;0;0;0;0;0
-30.025596000000004;-51.22569;1;2;1;0;0;0;1;0
-30.031340000000004;-51.220396;0;1;1;0;0;0;0;0
-30.118546999999996;-51.212956;0;3;1;1;0;0;0;0
-30.026484999999997;-51.206125;1;1;1;0;0;0;0;0
-30.045454;-51.205385;1;1;1;0;0;0;1;0
-29998710.0;-51.200879;1;1;1;1;0;0;0;1
-30.006228999999998;-51.191583;0;3;1;1;0;0;0;0
-30.056841;-51.183921999999995;0;1;1;0;0;0;0;1
-30.026473;-51.181773;0;3;1;0;0;0;0;0
-30.154422999999998;-51.17720900000001;1;3;1;2;0;0;0;1
-29997229.0;-51.15538;1;1;1;1;0;0;0;0
-30.01422100000001;-51.138961;1;1;1;0;0;0;0;0
-30.083491;-51.131688;1;3;1;1;0;0;0;1
-30.097181;-51.248077;1;3;2;0;0;0;1;1
-30.047484000000004;-51.224340999999995;1;1;2;1;0;0;0;1
-30.031228000000002;-51.214231;1;1;2;0;0;0;0;0
-30.069148;-51.204507;1;1;2;1;0;0;0;1
-30.072538;-51.199756;1;1;2;1;0;0;1;0
-30.037081;-51.188671;1;1;2;1;0;0;0;0
-30.014878000000003;-51.187748;0;1;2;0;0;0;1;0
-30.015571;-51.171898999999996;1;3;2;0;0;0;0;0
-30.160541;-51.159326;1;1;2;0;0;0;0;0
-30.026553000000003;-51.158991;1;1;2;2;0;0;1;0
-30.063115999999997;-51.15685;1;2;2;0;0;0;0;1
-30.054203;-51.147306;1;1;2;0;0;0;1;0
-30.160156;-51.140153999999995;0;0;2;1;0;0;0;0
-30.008184000000004;-51.101997999999995;0;1;2;0;0;0;0;0
-30.229385999999998;-51.062556;1;3;2;4;1;0;0;1
-30.082895;-51.247007;1;3;3;0;0;0;0;0
-30.042061999999998;-51.228790000000004;1;0;3;1;0;0;0;0
-30.096125;-51.228637;1;4;3;1;0;0;0;1
-30.030943;-51.227774;1;1;3;0;0;0;0;1
-30.035934;-51.225617;1;2;3;0;0;0;0;1
-30.031868;-51.222836;1;1;3;0;0;0;0;0
-30.023758;-51.222189;1;1;3;1;0;0;0;0
-30.086949;-51.216795;1;1;3;0;0;0;1;0
-30.045396000000004;-51.212353;1;1;3;1;0;0;0;0
-30.047978999999998;-51.208996;1;3;3;0;0;0;0;0
-30.046451;-51.208345;1;1;3;1;0;0;0;0
-30.060576;-51.206632;0;1;3;2;0;0;0;1
-30.01867;-51.206393;1;2;3;0;0;0;0;0
-30.046474;-51.206354;1;2;3;1;0;0;0;1
-30.042208000000002;-51.203917;0;3;3;0;0;0;0;0
-30.032047;-51.20308;1;3;3;0;0;0;0;0
-30.033115000000002;-51.203078999999995;0;2;3;0;0;0;0;0
-30.003110999999997;-51.202071999999994;1;3;3;0;0;0;1;0
-30.024869;-51.199706;0;3;3;0;0;0;0;0
-30.0067;-51.193357;1;3;3;0;0;0;0;0
-30.06070200000001;-51.189221;1;1;3;0;0;0;0;1
-30.007156;-51.184379;1;0;3;1;0;0;0;1
-30.090259999999997;-51.17845;0;1;3;0;0;0;1;0
-30.154413;-51.176565000000004;1;1;3;0;0;0;1;0
-30.098271999999998;-51.173063;1;1;3;1;1;0;0;1
-30.040573;-51.171802;1;1;3;0;0;0;1;0
-30.054644;-51.169073;0;1;3;0;0;0;1;0
-30.033083;-51.151621999999996;1;3;3;0;0;0;0;0
-30.016284999999996;-51.14575;1;1;3;0;0;0;0;0
-30.037997999999998;-51.145075;1;0;3;1;0;0;0;0
-30.002513;-51.142343;1;3;3;0;0;0;0;0
-30.015539;-51.142311;0;1;3;0;0;0;0;0
-30.153696000000004;-51.138871;1;2;3;1;1;0;0;1
-30.006082;-51.13075900000001;0;1;3;0;0;0;0;0
-30.039486;-51.128759;1;1;3;3;0;0;0;1
-30.075937;-51.125714;1;1;3;1;0;0;0;1
-29982576.0;-51.117211;1;1;3;0;0;0;0;0
-29979449.0;-51.114598;1;1;3;0;0;0;0;0
-30.116384999999998;-51.111616999999995;1;0;3;1;0;0;0;0
-29984311.0;-51.111349;1;1;3;1;0;0;0;1
-30.097734999999997;-51.231472;1;4;4;1;0;0;0;0
-30.027134000000004;-51.229425;0;1;4;0;0;0;0;0
-30.046591999999997;-51.22929;0;1;4;0;0;0;0;0
-30.129613;-51.228066;1;5;4;0;0;0;0;0
-30.112461;-51.226392;1;1;4;0;0;0;0;0
-30.092105;-51.22434000000001;0;1;4;0;0;0;1;0
-30.042656;-51.223312;0;1;4;0;0;0;0;0
-30.023441;-51.223110999999996;1;3;4;0;0;0;0;0
-30.131521999999997;-51.218032;1;1;4;1;0;0;0;0
-30.024752000000003;-51.218;0;3;4;0;0;0;1;0
-30.007717;-51.210503;1;3;4;3;0;0;0;0
-30.036842;-51.210469;1;0;4;1;0;0;0;0
-30.006059000000004;-51.208791;0;1;4;1;0;0;0;1
-30.053528999999997;-51.207217;1;5;4;0;0;0;0;0
-30.041521000000003;-51.204033;1;4;4;1;0;0;0;1
-30.004609999999996;-51.200654;1;1;4;1;0;0;0;1
-30.052321999999997;-51.198436;0;1;4;0;0;0;1;0
-30.022221000000002;-51.196806;0;2;4;0;0;0;0;0
-30.004275;-51.196704;1;1;4;1;0;0;0;0
-30.006028999999998;-51.195356;1;3;4;1;0;0;0;0
-30.022477000000002;-51.195207;0;3;4;0;0;0;0;0
-30.037643;-51.194418;0;1;4;0;0;0;0;0
-30.000715999999997;-51.191742;1;1;4;0;0;0;0;0
-30.021597999999997;-51.189693;1;1;4;0;0;0;1;0
-29997317.0;-51.188741;1;1;4;0;0;0;1;0
-30.006453000000004;-51.186842;1;2;4;0;0;0;0;1
-30.027041999999998;-51.186105;0;1;4;0;0;0;1;0
-30.040903999999998;-51.186054999999996;0;1;4;0;0;0;0;1
-30.089429;-51.182309000000004;1;2;4;2;0;0;0;1
-30.016076;-51.18202700000001;1;1;4;1;0;0;0;0
-30.042195;-51.180783;1;1;4;0;0;0;0;0
-30.016107;-51.172179;1;3;4;0;0;0;0;1
-30.055128000000003;-51.16949;1;1;4;0;0;0;0;0
-30.005754999999997;-51.167769;1;3;4;0;0;0;0;0
-30.159646000000002;-51.159939;1;3;4;0;0;0;0;1
-30.189193;-51.159842;1;3;4;0;0;0;0;0
-29997284.0;-51.15589;1;3;4;0;0;0;0;0
-30.01284;-51.154751;1;1;4;1;0;0;0;0
-29997093.0;-51.152115;1;3;4;0;0;0;0;0
-30.035246;-51.151775;1;1;4;1;0;0;1;0
-30.026442;-51.146294;0;1;4;0;0;0;0;0
-29989553.0;-51.12612100000001;1;0;4;2;1;0;0;0
-30.001182;-51.106002000000004;1;1;4;0;0;0;0;0
-30.097488000000002;-51.236667;1;3;5;0;0;0;2;0
-30.035163;-51.236181;0;3;5;0;0;0;2;0
-30.02962;-51.233836;1;2;5;0;0;0;2;0
-30.041228999999998;-51.233461;0;1;5;0;0;0;0;0
-30.101691;-51.230815;1;3;5;1;0;0;0;0
-30.055501;-51.230321999999994;0;1;5;0;0;0;2;0
-30.02699;-51.229456;1;0;5;1;0;0;0;0
-30.037772999999998;-51.227788000000004;0;0;5;1;0;0;0;0
-30.034039;-51.221859;1;1;5;0;0;0;1;0
-30.022282;-51.221036;0;1;5;0;0;0;2;0
-30.028485999999997;-51.21722000000001;0;1;5;0;0;0;1;0
-30.053679;-51.214331;1;3;5;0;0;0;1;0
-30.039677;-51.213146;1;5;5;0;0;0;1;0
-30.04588900000001;-51.212121999999994;1;3;5;1;0;0;0;0
-30.040827;-51.211539;1;3;5;0;0;0;1;0
-30.016933;-51.20879;1;1;5;0;0;0;2;0
-30.03577;-51.208246;1;5;5;0;0;0;2;0
-30.116064;-51.207845;1;3;5;0;0;0;1;0
-30.080854;-51.205509;0;1;5;0;0;0;1;0
-30.041164000000002;-51.204052000000004;1;1;5;0;0;0;2;0
-30.011994;-51.203559999999996;0;3;5;0;0;0;0;1
-30.020674;-51.203466;0;1;5;0;0;0;2;0
-30.014258;-51.203003;0;1;5;0;0;0;1;0
-30.028639000000002;-51.201097999999995;0;1;5;0;0;0;0;0
-30.001128;-51.199335999999995;0;3;5;0;0;0;1;0
-29997863.0;-51.198096;1;1;5;1;0;0;0;0
-29996598.0;-51.196271;0;3;5;0;0;0;1;0
-30.002992;-51.196269;0;1;5;0;0;0;0;0
-30.023805;-51.195029999999996;0;3;5;0;0;0;1;0
-30.006904;-51.192683;1;3;5;0;0;0;1;0
-29997814.0;-51.1922;0;1;5;0;0;0;0;0
-30.033884999999998;-51.18992100000001;1;2;5;0;0;0;0;0
-30.062472999999997;-51.185515;1;3;5;0;0;0;2;0
-30.062472999999997;-51.185515;1;3;5;0;0;0;1;0
-30.084163;-51.184236;1;1;5;0;0;0;2;0
-30.023073999999998;-51.183512;1;3;5;0;0;0;2;0
-30.066213;-51.183429;1;1;5;1;0;0;0;0
-30.020053000000004;-51.181486;0;0;5;1;0;0;0;0
-29968359.0;-51.176918;0;1;5;0;0;0;1;0
-30.183809000000004;-51.174744;1;2;5;1;0;0;0;1
-30.004237;-51.168059;1;3;5;0;0;0;2;0
-30.054644;-51.164714000000004;1;2;5;0;0;0;2;0
-30.005609000000003;-51.163379;0;1;5;0;0;0;1;0
-30.054796000000003;-51.159355;0;1;5;0;0;0;2;0
-30.165557;-51.154779;1;3;5;0;0;1;0;0
-30.058307;-51.14820200000001;1;1;5;0;0;0;2;0
-30.028313;-51.148111;0;1;5;0;0;0;2;0
-30.0708;-51.139911;1;1;5;1;0;0;0;0
-30.161347999999997;-51.136943;1;4;5;1;1;0;0;1
-29998566.0;-51.132624;1;1;5;1;0;0;0;0
-30.08303900000001;-51.131778000000004;1;1;5;0;0;0;1;0
-29994844.0;-51.130527;1;1;5;1;0;0;0;0
-30.076037;-51.127033000000004;1;1;5;0;0;0;2;0
-30.02285800000001;-51.109984999999995;0;1;5;2;1;0;0;1
-30.040236;-51.1063;1;1;5;2;0;0;0;0
-30.011983;-51.09798;1;3;5;0;0;0;1;0
-29996231.0;-51.094991;1;0;5;1;1;0;0;0
-30.004989000000002;-51.089923999999996;1;0;5;1;1;0;0;0
-30.075758;-51.241808;1;1;6;0;0;0;1;0
-30.041264;-51.232890999999995;0;1;6;0;0;0;0;0
-30.108313;-51.231947;0;3;6;0;0;0;1;0
-30.035184;-51.228029;0;1;6;0;0;0;1;0
-30.031734999999998;-51.226055;1;1;6;0;0;0;0;0
-30.100174;-51.224376;1;1;6;2;0;0;0;0
-30.059565999999997;-51.22320300000001;0;1;6;0;0;0;1;0
-30.074346999999996;-51.220131;1;5;6;0;0;0;1;0
-30.024752000000003;-51.218;0;1;6;0;0;0;1;0
-30.039708;-51.216829;1;1;6;0;0;0;1;0
-30.031663;-51.216103000000004;1;1;6;0;0;0;0;0
-30.021108;-51.215413;1;1;6;1;0;0;0;1
-30.06842;-51.215149;1;1;6;0;0;0;0;0
-30.051785;-51.212169;1;1;6;2;0;0;0;1
-30.03476400000001;-51.21120300000001;1;3;6;0;0;0;0;0
-30.028274;-51.209731;1;3;6;0;0;0;0;0
-30.068188;-51.206626;1;1;6;3;0;0;0;1
-30.043119;-51.199253999999996;0;3;6;0;0;0;0;0
-29974040.0;-51.197651;1;2;6;0;0;0;0;1
-30.036881;-51.193851;1;1;6;0;0;0;1;0
-29996491.0;-51.193748;0;1;6;0;0;0;1;0
-30.051347999999997;-51.193466;1;0;6;1;0;0;0;0
-29997814.0;-51.1922;0;1;6;0;0;0;1;0
-29998145.0;-51.190658;0;1;6;0;0;0;0;1
-30.161641999999997;-51.189908;1;2;6;0;0;0;0;0
-30.064789;-51.186521;1;0;6;1;0;0;0;0
-30.031569;-51.184124;1;1;6;1;0;0;0;0
-30.161845;-51.181477;1;1;6;0;0;0;0;1
-30.002318;-51.179207;1;2;6;0;0;0;1;0
-30.007487;-51.175653000000004;1;1;6;0;0;0;0;0
-30.030782000000002;-51.174624;1;1;6;1;0;0;1;0
-30.065495000000002;-51.170248;1;1;6;1;0;0;0;1
-30.008858;-51.167781;0;1;6;0;0;0;0;1
-30.009991999999997;-51.161333;1;1;6;0;0;0;0;1
-30.164951000000002;-51.155115;0;3;6;0;0;0;0;0
-30.012642;-51.152807;1;1;6;2;0;0;0;1
-30.007426000000002;-51.142410999999996;1;3;6;0;0;0;1;0
-30.009159999999998;-51.134052000000004;1;0;6;1;1;0;1;0
-29983742.0;-51.131138;0;1;6;0;0;0;1;0
-29981967.0;-51.126628000000004;1;2;6;0;0;0;1;0
-29959905.0;-51.111915;1;1;6;2;0;0;0;1
-29990720.0;-51.106722;0;1;6;0;0;0;1;0
-30.010907;-51.096382;1;1;6;1;1;0;0;0
-30.03701;-51.230107000000004;0;3;0;0;0;0;0;1
-30.137644;-51.220838;1;1;0;0;0;0;1;0
-30.034879999999998;-51.208344;1;2;0;0;0;0;0;1
-30.042208000000002;-51.203917;0;1;0;0;0;0;0;0
-30.147334999999998;-51.203561;1;2;0;0;0;0;0;0
-30.0731;-51.202595;0;3;0;1;0;0;0;1
-30.120338;-51.202575;1;1;0;3;0;0;0;1
-30.005103000000002;-51.202159;0;1;0;0;0;0;0;0
-30.006009999999996;-51.201252000000004;1;3;0;1;0;0;1;1
-30.022884;-51.199731;0;1;0;0;0;0;0;0
-30.006833;-51.196591;1;1;0;1;0;0;0;0
-30.057567;-51.194471;1;3;0;0;0;0;0;1
-30.032011999999998;-51.194423;1;1;0;1;0;0;0;1
-29996491.0;-51.193748;0;1;0;0;0;0;0;0
-30.020903000000004;-51.191915;1;1;0;0;0;0;0;1
-29997940.0;-51.191736999999996;1;1;0;0;0;0;0;0
-30.157975;-51.190338;1;0;0;1;0;0;0;1
-30.026054;-51.189871000000004;1;1;0;0;0;0;0;0
-30.028446000000002;-51.186852;0;5;0;0;0;0;0;0
-30.00191400000001;-51.186715;1;3;0;0;0;0;0;0
-30.02553;-51.182286;1;1;0;1;0;0;0;0
-30.007824;-51.17921;1;3;0;0;0;0;0;0
-29986347.0;-51.169888;1;1;0;0;0;0;0;0
-30.179125;-51.163825;1;1;0;2;0;0;0;0
-29998257.0;-51.160396999999996;1;1;0;4;0;0;0;0
-30.104453999999997;-51.151358;1;7;0;0;0;0;0;0
-30.030438;-51.150912;1;1;0;1;0;0;0;0
-30.00675;-51.148644;1;1;0;0;0;0;0;0
-29998151.0;-51.13237700000001;1;3;0;0;0;0;0;0
-30.118237;-51.108644;1;1;0;1;0;0;0;0
-30.104282;-51.258063;1;1;1;1;0;0;0;0
-30.105245;-51.250557;0;3;1;0;0;0;0;0
-30.106941;-51.247849;0;1;1;0;0;0;0;0
-30.058613;-51.230183000000004;0;3;1;0;0;0;0;0
-30.027839;-51.228738;1;1;1;0;0;0;0;0
-30.030692;-51.226907000000004;0;0;1;1;0;0;0;0
-30.073303999999997;-51.213221000000004;1;2;1;0;0;0;0;1
-30.152323;-51.200696;1;3;1;0;0;0;0;0
-29997719.0;-51.188955;1;3;1;1;0;0;0;0
-30.068759999999997;-51.184919;1;1;1;1;0;0;0;0
-30.056841;-51.183921999999995;0;1;1;0;0;0;0;1
-30.022966999999998;-51.183496999999996;1;2;1;0;0;0;0;0
-30.029584000000003;-51.166024;1;1;1;0;0;0;0;0
