;LATITUDE;LONGITUDE;LOCAL;TIPO_ACID;DIA_SEM;FERIDOS;FERIDOS_GR;FATAIS;TEMPO;NOITE_DIA;KMeans
6842;-30.042919;-51.103153000000006;1;1;0;1;0;0;0;1;7
6843;-30.033038;-51.238285;0;1;1;0;0;0;0;0;0
6844;-30.050835;-51.228182;1;3;1;0;0;0;1;1;7
6845;-30.058889;-51.228164;0;1;1;0;0;0;0;1;7
6846;-30.119254;-51.224263;1;3;1;2;0;0;0;1;7
6847;-30.102821;-51.223017;1;1;1;1;0;0;0;0;1
6848;-30.029251;-51.223011;1;3;1;0;0;0;0;0;9
6849;-30.057522;-51.222958;1;1;1;0;0;0;0;1;7
6850;-30.034091;-51.221845;1;1;1;0;0;0;0;0;9
6851;-30.035807;-51.219807;1;3;1;0;0;0;0;0;9
6852;-30.023634;-51.216979;1;1;1;0;0;0;0;1;7
6853;-30.04645;-51.213645;0;1;1;0;0;0;0;1;7
6854;-30.044563;-51.209829;1;0;1;1;0;0;0;1;7
6855;-30.056690000000003;-51.209456;0;1;1;0;0;0;0;1;7
6856;-30.018042;-51.205848;1;3;1;1;0;0;0;0;9
6857;-30.027919;-51.205813;0;3;1;0;0;0;0;1;7
6858;-30.042208;-51.203917;0;1;1;1;0;0;0;1;7
6859;-30.049431;-51.194853;0;1;1;0;0;0;1;0;0
6860;-29977200.0;-51.188964;0;1;1;0;0;0;0;1;6
6861;-30.021095000000006;-51.187325;1;1;1;1;0;0;0;0;1
6862;-30.051404;-51.18117;1;1;1;0;0;0;0;1;7
6863;-29997421.0;-51.156591;1;1;1;0;0;0;0;1;6
6864;-30.008996000000003;-51.15646;1;3;1;0;0;0;0;1;7
6865;-30.015074;-51.154453;1;1;1;1;0;0;0;0;1
6866;-30.038269;-51.153981;0;1;1;0;0;0;0;1;7
6867;-30.030174;-51.134961;1;1;1;2;0;0;0;0;1
6868;-30.015392;-51.105587;1;2;1;0;0;0;2;1;3
6869;-30.109928000000004;-51.243896;1;1;2;1;0;0;0;1;7
6870;-30.103675;-51.238415;1;3;2;0;0;0;0;1;7
6871;-30.087049;-51.237021;1;4;2;1;0;0;0;0;9
6872;-30.034840000000006;-51.233672;0;3;2;0;0;0;0;0;0
6873;-30.034825;-51.233573;1;1;2;0;0;0;0;1;7
6874;-30.059473;-51.230466;1;2;2;2;0;0;0;0;1
6875;-30.075084000000004;-51.228444;1;2;2;1;0;0;0;0;1
6876;-30.071801;-51.219728;1;1;2;2;0;0;0;1;7
6877;-30.141899;-51.217371;1;0;2;0;0;1;0;1;2
6878;-30.142385;-51.216561;1;0;2;1;0;0;0;0;1
6879;-30.050197;-51.212828;0;1;2;0;0;0;1;1;7
6880;-30.037602000000003;-51.202496;1;0;2;1;0;0;0;0;1
6881;-30.051746;-51.200954;1;0;2;1;0;0;0;0;1
6882;-30.02747;-51.197184;0;3;2;0;0;0;0;0;0
6883;-30.063163;-51.195183;1;4;2;1;0;0;0;0;9
6884;-30.071337;-51.193501;1;1;2;1;0;0;0;0;1
6885;-30.002423;-51.191679;0;1;2;0;0;0;0;0;0
6886;-30.037403;-51.189513;1;7;2;0;0;0;0;1;9
6887;-30.063798;-51.183069;1;3;2;1;0;0;0;1;7
6888;-30.092052;-51.179592;1;3;2;0;0;0;0;1;7
6889;-30.009536;-51.156473;0;1;2;0;0;0;0;0;0
6890;-30.020408000000003;-51.156105;0;3;2;0;0;0;0;0;0
6891;-30.008766;-51.151136;1;1;2;0;0;0;0;0;9
6892;-30.054621;-51.147434;1;3;2;0;0;0;0;0;9
6893;-30.094283;-51.127743;1;2;2;0;0;0;0;1;7
6894;-30.099305;-51.125571;1;3;2;0;0;0;0;0;9
6895;-30.10629;-51.245853;1;3;3;0;0;0;0;0;9
6896;-30.067962;-51.230758;1;1;3;1;0;0;0;0;1
6897;-30.036645;-51.229284;1;1;3;1;0;0;0;0;1
6898;-30.030918;-51.224837;1;3;3;0;0;0;1;0;9
6899;-30.049772;-51.224324;0;1;3;0;0;0;0;0;0
6900;-30.027536;-51.222351;1;2;3;0;0;0;0;0;8
6901;-30.032764;-51.222198;1;3;3;1;0;0;0;0;9
6902;-30.023281;-51.219148;0;1;3;0;0;0;0;1;7
6903;-30.032413;-51.218648;1;3;3;0;0;0;0;1;7
6904;-30.047041;-51.218231;0;3;3;0;0;0;1;0;0
6905;-30.023046;-51.210386;0;1;3;0;0;0;1;0;0
6906;-30.035976;-51.2083;1;2;3;0;0;0;0;0;8
6907;-30.032987;-51.204204;1;3;3;0;0;0;0;0;9
6908;-29985725.0;-51.193927;1;3;3;0;0;0;0;1;6
6909;-30.041255;-51.179069;1;3;3;1;0;0;0;0;9
6910;-30.113151;-51.178983;1;1;3;0;0;0;0;0;8
6911;-30.00231;-51.175191;1;1;3;2;0;0;0;0;1
6912;-30.017548;-51.17517;1;3;3;0;0;0;0;0;9
6913;-30.017629;-51.170039;0;1;3;0;0;0;1;0;0
6914;-30.010788;-51.169795;1;3;3;0;0;0;1;0;9
6915;-30.010966;-51.16814;1;1;3;0;0;0;0;0;8
6916;-29997153.0;-51.152444;1;3;3;0;0;0;0;0;6
6917;-30.0483;-51.144713;1;0;3;1;0;0;0;0;1
6918;-30.002451;-51.135488;1;3;3;0;0;0;0;0;9
6919;-30.041532;-51.135075;1;1;3;1;0;0;0;0;1
6920;-30.035762;-51.124219;1;1;3;0;0;0;0;1;7
6921;-30.012296000000006;-51.09829600000001;0;1;3;0;0;0;0;0;0
6922;-30.081227;-51.243306;1;1;4;0;0;0;0;0;8
6923;-30.028956;-51.23597;0;3;4;0;0;0;0;0;0
6924;-30.041777000000003;-51.234147;1;1;4;0;0;0;0;0;8
6925;-30.108313;-51.231947;0;3;4;0;0;0;0;0;0
6926;-30.101185;-51.230999;0;1;4;0;0;0;0;1;7
6927;-30.075197;-51.228644;0;3;4;0;0;0;0;0;0
6928;-30.035019;-51.227303000000006;1;2;4;0;0;0;0;0;8
6929;-30.022282;-51.221036;0;1;4;0;0;0;0;1;7
6930;-30.023194;-51.21914500000001;1;0;4;1;0;0;0;0;1
6931;-30.057743;-51.217443;0;3;4;0;0;0;0;0;0
6932;-30.045109000000004;-51.213964;1;3;4;0;0;0;0;1;7
6933;-30.111797;-51.213808;1;1;4;0;0;0;0;0;8
6934;-30.045868;-51.212026;0;3;4;0;0;0;0;0;0
6935;-30.017339;-51.210587;1;1;4;0;0;0;1;0;8
6936;-30.044539;-51.20973400000001;0;3;4;0;0;0;0;0;0
6937;-30.044696;-51.20348;1;1;4;0;0;0;0;0;8
6938;-30.003753000000003;-51.202925;0;1;4;0;0;0;0;0;0
6939;-30.072976;-51.201885;0;1;4;0;0;0;0;0;0
6940;-30.055783;-51.195992;1;3;4;0;0;0;0;0;8
6941;-30.016843;-51.191354;1;1;4;1;0;0;0;0;1
6942;-29999036.0;-51.191019;1;1;4;0;0;0;0;0;6
6943;-30.023346000000004;-51.190319;0;1;4;0;0;0;0;0;0
6944;-30.056492;-51.184562;1;3;4;0;0;0;0;0;8
6945;-30.04132;-51.179137;0;1;4;0;0;0;0;0;0
6946;-30.004111;-51.178726;1;1;4;1;0;0;0;0;1
6947;-30.160887;-51.178477;0;1;4;1;0;0;0;0;0
6948;-30.137885;-51.17290300000001;1;2;4;0;0;0;0;0;8
6949;-30.030136;-51.168671;0;1;4;0;0;0;1;0;0
6950;-30.027303000000003;-51.167843;1;2;4;0;0;0;1;0;8
6951;-30.01274;-51.165207;1;3;4;0;0;0;0;0;8
6952;-30.040665;-51.153951;0;3;4;0;0;0;0;0;0
6953;-30.009594;-51.152247;1;3;4;0;0;0;0;0;8
6954;-30.009592;-51.15113;0;3;4;0;0;0;0;0;0
6955;-30.102409;-51.148985;1;4;4;2;0;0;0;0;1
6956;-30.009535;-51.145545;1;3;4;0;0;0;0;0;8
6957;-30.157205;-51.145435;0;1;4;0;0;0;0;0;0
6958;-29997590.0;-51.137442;1;3;4;0;0;0;0;1;6
6959;-30.081181;-51.131814;1;1;4;0;0;0;0;0;8
6960;-30.012149;-51.130881;0;1;4;0;0;0;0;0;0
6961;-30.097223;-51.248022;1;3;5;0;0;0;0;0;8
6962;-30.064175;-51.238408;1;1;5;0;0;0;0;0;8
6963;-30.091347;-51.235501;0;1;5;0;0;0;0;1;7
6964;-30.027134000000004;-51.229425;0;1;5;0;0;0;0;0;0
6965;-30.041319;-51.228648;1;3;5;0;0;0;0;0;8
6966;-30.034124;-51.228486;1;1;5;0;0;0;0;1;7
6967;-30.058897;-51.227891;1;1;5;0;0;0;0;0;8
6968;-30.099904;-51.22472;0;1;5;0;0;0;0;0;0
6969;-30.054368;-51.224384;1;1;5;1;0;0;0;0;1
6970;-30.033147;-51.221826;0;3;5;0;0;0;0;0;0
6971;-30.028423;-51.215154;1;3;5;0;0;0;0;0;8
6972;-30.044563;-51.209829;1;0;5;1;0;0;0;0;1
6973;-30.048140000000004;-51.20927;1;3;5;0;0;0;0;0;8
6974;-30.067387;-51.207686;1;4;5;1;0;0;0;0;8
6975;-30.036383;-51.206184;1;3;5;0;0;0;0;1;7
6976;-30.004303000000004;-51.190294;0;3;5;0;0;0;0;0;0
6977;-30.022967;-51.183497;1;3;5;0;0;0;0;0;8
6978;-30.007554;-51.182881;1;3;5;0;0;0;0;0;8
6979;-30.057207;-51.181977;1;3;5;0;0;0;0;1;7
6980;-30.00403;-51.17876;0;3;5;0;0;0;0;0;0
6981;-30.018003000000004;-51.164115;1;1;5;0;0;0;0;0;8
6982;-30.00335;-51.163268;1;3;5;0;0;0;0;0;8
6983;-30.034989000000003;-51.157416;1;1;5;0;0;0;0;0;8
6984;-30.029166;-51.140365;1;3;5;1;0;0;0;0;8
6985;-29993019.0;-51.129092;1;3;5;0;0;0;0;0;6
6986;-30.014427;-51.127279;0;3;5;0;0;0;0;0;0
6987;-30.019786;-51.119749;1;3;5;0;0;0;0;0;8
6988;-29979901.0;-51.114645;0;1;5;0;0;0;0;0;6
6989;-29977587.0;-51.114513;1;3;5;0;0;0;0;0;6
6990;-30.096178;-51.243026;1;3;6;1;0;0;0;0;8
6991;-30.084869;-51.240612;1;2;6;1;0;0;0;1;7
6992;-30.045287;-51.223633;1;1;6;1;0;0;0;0;1
6993;-30.043716;-51.223448;0;3;6;0;0;0;0;0;0
6994;-30.036363;-51.222449;1;2;6;0;0;0;0;1;7
6995;-30.0317;-51.219232;0;1;6;0;0;0;0;1;7
6996;-30.04645;-51.213645;0;3;6;0;0;0;0;0;0
6997;-30.033696000000006;-51.213144;1;2;6;0;0;0;0;0;8
6998;-30.073483000000003;-51.208558;1;3;6;0;0;0;0;1;7
6999;-30.020008;-51.204302;1;1;6;0;0;0;0;0;8
7000;-30.008991;-51.204059;1;1;6;0;0;0;0;0;8
7001;-30.077958;-51.20397;1;2;6;0;0;0;1;0;8
7002;-30.122528000000006;-51.202345;1;3;6;0;0;0;1;0;8
7003;-30.053038;-51.200916;1;3;6;0;0;0;0;1;7
7004;-29999484.0;-51.197398;0;1;6;0;0;0;0;0;6
7005;-30.1558;-51.197152;1;1;6;0;0;0;1;0;8
7006;-30.041854;-51.196469;1;1;6;0;0;0;0;0;8
7007;-30.066229;-51.195141;0;4;6;1;0;0;0;0;0
7008;-29999750.0;-51.189657;0;1;6;0;0;0;0;0;6
7009;-29998820.0;-51.189292;1;3;6;0;0;0;1;0;6
7010;-30.034456;-51.185614;0;1;6;0;0;0;0;1;7
7011;-30.056841;-51.183922;0;1;6;0;0;0;0;0;0
7012;-30.155032;-51.182759;1;1;6;1;0;0;0;1;7
7013;-30.039712;-51.177192;1;3;6;0;0;0;0;0;8
7014;-30.000975;-51.16330900000001;1;3;6;0;0;0;0;0;8
7015;-30.042531;-51.154127;0;1;6;0;0;0;0;0;0
7016;-30.060035;-51.151685;1;3;6;0;0;0;1;0;8
7017;-30.010454;-51.137945;0;1;6;0;0;0;1;0;0
7018;-30.007890000000003;-51.131049;0;1;6;0;0;0;0;0;0
7019;-30.000213;-51.130171;0;0;6;1;0;0;0;0;0
7020;-30.101433;-51.12212;1;5;6;0;0;0;0;0;8
7021;-30.020286;-51.106502;0;1;6;0;0;0;1;0;0
7022;-30.046799;-51.09396;1;1;6;1;0;0;0;0;1
7023;-30.104879;-51.241957;1;0;0;1;0;0;0;1;7
7024;-30.024386;-51.225196;1;0;0;1;0;0;0;0;1
7025;-30.050204;-51.221876;1;1;0;0;0;0;0;0;9
7026;-30.136881;-51.221245;1;3;0;0;0;0;0;0;9
7027;-30.023968;-51.219995;1;1;0;0;0;0;0;0;9
7028;-30.042144;-51.219898;1;1;0;0;0;0;0;0;9
7029;-30.022746;-51.21878;1;1;0;0;0;0;0;0;9
7030;-30.033628000000004;-51.217899;0;1;0;0;0;0;1;0;0
7031;-30.058542;-51.217229;0;1;0;0;0;0;1;0;0
7032;-30.021851;-51.211722;0;1;0;0;0;0;0;1;7
7033;-30.061028000000004;-51.211683;1;3;0;1;0;0;0;1;7
7034;-30.044334000000006;-51.209438;1;0;0;1;0;0;0;0;1
7035;-30.033938;-51.208377;1;1;0;0;0;0;1;0;9
7036;-30.018533;-51.206197;1;2;0;0;0;0;0;0;9
7037;-30.009095;-51.20368300000001;0;3;0;1;0;0;0;0;0
7038;-30.021861;-51.201613;1;2;0;0;0;0;0;0;9
7039;-30.042412;-51.196604;1;3;0;0;0;0;0;0;9
7040;-29986728.0;-51.194315;1;3;0;0;0;0;1;0;6
7041;-29985379.0;-51.192538;1;1;0;0;0;0;0;0;6
7042;-30.000716;-51.191742;1;3;0;0;0;0;0;0;9
7043;-29996860.0;-51.190188;0;1;0;0;0;0;0;0;6
7044;-30.021761;-51.189171;0;1;0;0;0;0;0;0;0
7045;-30.050389000000006;-51.187233;0;3;0;0;0;0;0;0;0
7046;-30.062538;-51.185451;0;3;0;0;0;0;0;1;7
7047;-30.0274;-51.180796;1;2;0;0;0;0;0;0;9
7048;-30.012947;-51.178451;0;3;0;0;0;0;0;0;0
7049;-30.027722;-51.178022;1;3;0;0;0;0;0;0;9
7050;-30.158635;-51.172034;1;3;0;0;0;0;0;0;9
7051;-30.010817;-51.166108;0;3;0;0;0;0;1;0;0
7052;-30.019701;-51.163855;0;1;0;0;0;0;0;0;0
7053;-30.015105;-51.15923400000001;1;1;0;0;0;0;0;1;7
7054;-30.032713;-51.159078;1;1;0;0;0;0;0;0;9
7055;-30.025326;-51.154009;0;1;0;0;0;0;1;0;0
7056;-30.164422;-51.153963;1;1;0;1;0;0;0;1;7
7057;-30.040759;-51.152581;1;0;0;0;0;1;0;0;2
7058;-30.009592;-51.15113;0;3;0;0;0;0;0;0;0
7059;-30.067672;-51.143606;1;3;0;0;0;0;0;1;7
7060;-30.032356;-51.143364;1;3;0;0;0;0;0;0;9
7061;-30.003067;-51.136367;1;3;0;0;0;0;0;0;9
7062;-29997443.0;-51.13633;1;1;0;0;0;0;0;1;6
7063;-30.029521000000006;-51.133291;1;1;0;1;0;0;0;1;7
7064;-29991694.0;-51.112229;1;0;0;2;0;0;0;0;6
7065;-29985310.0;-51.110832;1;3;0;0;0;0;0;0;6
7066;-30.102798;-51.266137;1;1;1;0;0;0;0;1;7
7067;-30.110096;-51.255572;1;3;1;0;0;0;0;0;9
7068;-30.050314;-51.228093;1;3;1;1;0;0;0;1;7
7069;-30.027852000000006;-51.228031;1;1;1;0;0;0;0;0;9
7070;-30.039424;-51.2259;0;3;1;0;0;0;0;1;7
7071;-30.052602;-51.213957;1;1;1;0;0;0;0;0;9
7072;-30.001488;-51.207028;1;1;1;1;0;0;0;0;1
7073;-30.032564;-51.202417;1;2;1;1;0;0;0;0;9
7074;-30.039371000000006;-51.196508;1;3;1;0;0;0;0;0;9
7075;-30.039418;-51.195864;0;1;1;0;0;0;0;0;0
7076;-30.021916;-51.184094;1;3;1;0;0;0;0;1;7
7077;-30.031966;-51.179118;1;1;1;0;0;0;0;0;9
7078;-30.054635;-51.16695;1;1;1;1;0;0;0;1;7
7079;-30.049242;-51.16478;1;4;1;1;0;0;0;1;7
7080;-30.020282;-51.159486;0;1;1;0;0;0;0;0;0
7081;-30.030462;-51.154649;0;3;1;0;0;0;0;0;0
7082;-29999004.0;-51.151624;0;1;1;0;0;0;0;0;6
7083;-30.065619;-51.150702;1;1;1;1;0;0;0;1;7
7084;-30.00888;-51.144525;1;1;1;1;0;0;0;1;7
7085;-30.113755;-51.104398;0;4;1;1;0;0;0;0;0
7086;-30.052475;-51.222249;1;1;2;1;0;0;0;1;7
7087;-30.040818;-51.221225;1;1;2;0;0;0;0;0;9
7088;-30.058542;-51.217229;0;1;2;1;0;0;0;1;7
7089;-30.042994;-51.207106;0;1;2;0;0;0;0;0;0
7090;-30.073014;-51.202613;1;1;2;1;0;0;0;1;7
7091;-30.045811;-51.19798400000001;0;1;2;1;0;0;0;1;7
7092;-30.054796000000003;-51.159355;0;1;2;0;0;0;0;0;0
7093;-30.045707;-51.145624;1;2;2;0;0;1;0;0;2
7094;-30.076089;-51.126882;1;2;2;0;0;0;0;1;7
7095;-30.117962;-51.258322;1;1;3;1;0;0;0;0;1
7096;-30.093693;-51.230708;0;3;3;0;0;0;0;0;0
7097;-30.026662;-51.229673;1;3;3;0;0;0;0;0;9
7098;-30.02572;-51.219588;0;1;3;0;0;0;0;0;0
7099;-30.027614;-51.219424;1;3;3;0;0;0;0;0;9
7100;-30.040264;-51.21826400000001;1;1;3;1;0;0;0;1;7
7101;-30.047041;-51.218231;0;3;3;0;0;0;0;0;0
7102;-30.033628000000004;-51.217899;0;1;3;0;0;0;0;0;0
7103;-30.110626;-51.217897;1;3;3;0;0;0;0;0;9
7104;-30.055072;-51.214838;1;1;3;2;0;0;0;0;1
7105;-30.042391;-51.214782;1;1;3;0;0;0;1;0;8
7106;-30.038606;-51.214005;1;3;3;0;0;0;0;0;9
7107;-30.082985;-51.213925;1;1;3;1;0;0;0;0;1
7108;-30.011935;-51.211242;1;3;3;0;0;0;0;0;9
7109;-30.068299;-51.207776;1;1;3;2;0;0;0;0;1
7110;-29999891.0;-51.20650300000001;0;1;3;0;0;0;1;0;6
7111;-30.042208;-51.203917;0;1;3;0;0;0;0;0;0
7112;-30.042687;-51.202743;0;1;3;1;0;0;0;0;0
7113;-30.038682;-51.198514;1;1;3;0;0;0;0;0;8
7114;-30.046709000000003;-51.197386;1;1;3;0;0;0;0;0;8
7115;-30.05609;-51.196891;1;1;3;1;0;0;0;0;1
7116;-30.006669;-51.193265;1;3;3;0;0;0;0;0;9
7117;-30.040196;-51.193222;1;2;3;0;0;0;0;0;8
7118;-30.039483;-51.190052;1;3;3;0;0;0;1;0;9
7119;-29999750.0;-51.189657;0;1;3;0;0;0;0;0;6
7120;-30.024357;-51.186336;0;1;3;1;0;0;0;0;0
7121;-30.047677;-51.178893;1;1;3;1;0;0;0;0;1
7122;-30.007914000000003;-51.178816;0;2;3;0;0;0;0;0;0
7123;-30.018738;-51.178035;0;1;3;0;0;0;0;1;7
7124;-30.022928000000004;-51.151223;1;1;3;0;0;0;0;0;8
7125;-30.059945000000006;-51.151085;1;0;3;2;0;0;0;0;1
7126;-30.063885;-51.150739;1;1;3;0;0;0;0;0;8
7127;-30.0408;-51.14987;0;3;3;0;0;0;0;0;0
7128;-30.062714;-51.149813;1;3;3;0;0;0;0;0;9
7129;-30.040904;-51.149235;1;4;3;0;0;1;0;0;2
7130;-29996195.0;-51.14269;1;0;3;2;1;0;0;0;4
7131;-29997745.0;-51.133959;0;1;3;0;0;0;0;0;6
7132;-30.075817;-51.129768;1;3;3;0;0;0;0;0;9
7133;-30.011199;-51.125897;1;1;3;0;0;0;1;0;8
7134;-30.022158;-51.120978;1;1;3;1;0;0;0;0;1
7135;-30.019657;-51.119704;0;1;3;0;0;0;0;1;7
7136;-29999975.0;-51.115308;0;3;3;0;0;0;0;0;6
7137;-29979901.0;-51.114645;0;2;3;0;0;0;0;0;6
7138;-30.038073;-51.111107;1;1;3;1;0;0;0;0;1
7139;-30.046592;-51.22929;0;1;4;0;0;0;1;1;7
7140;-30.02735;-51.228145;0;1;4;0;0;0;1;0;0
7141;-30.1127;-51.226346;1;1;4;1;0;0;0;0;1
7142;-30.024833;-51.224346;0;1;4;0;0;0;1;0;0
7143;-30.120643;-51.222697;1;3;4;0;0;0;0;0;8
7144;-30.023968;-51.219995;1;2;4;1;0;0;0;1;7
7145;-30.035683;-51.21989600000001;1;3;4;0;0;0;1;0;8
7146;-30.0317;-51.219232;0;3;4;0;0;0;2;0;3
7147;-30.019628000000004;-51.216905;1;3;4;0;0;0;2;0;3
7148;-30.019628000000004;-51.216905;1;3;4;0;0;0;2;0;3
7149;-30.142687;-51.21613;0;3;4;0;0;0;1;0;0
7150;-30.028508;-51.214202;1;2;4;0;0;0;2;1;3
7151;-30.0276;-51.199455;0;1;4;0;0;0;1;0;0
7152;-30.042061;-51.19808;0;1;4;0;0;0;2;0;3
7153;-30.00502;-51.195627;1;2;4;0;0;0;0;0;8
7154;-30.037643;-51.194418;0;1;4;0;0;0;1;1;7
7155;-30.007083;-51.192001;0;1;4;0;0;0;2;0;3
7156;-29998145.0;-51.190658;0;1;4;0;0;0;2;0;6
7157;-29998145.0;-51.190658;0;1;4;0;0;0;2;0;6
7158;-30.001604;-51.187775;1;1;4;1;0;0;0;0;1
7159;-30.001604;-51.187775;1;3;4;0;0;0;1;0;8
7160;-30.019686;-51.186166;0;1;4;0;0;0;2;0;3
7161;-30.02112;-51.184464;0;1;4;0;0;0;2;0;3
7162;-30.063665000000004;-51.184292;1;1;4;0;0;0;2;0;3
7163;-30.035343;-51.183383;0;2;4;0;0;0;2;0;3
7164;-30.028877;-51.181877;1;3;4;0;0;0;1;0;8
7165;-30.002318;-51.179207;1;3;4;0;0;0;2;0;3
7166;-30.036024;-51.171452;0;3;4;0;0;0;2;0;3
7167;-30.042965;-51.164599;1;1;4;0;0;0;2;1;3
7168;-30.00954;-51.155759;1;3;4;1;0;0;0;0;8
7169;-30.009638;-51.148985;0;3;4;0;0;0;0;0;0
7170;-30.041078;-51.147619;1;3;4;0;0;0;1;0;8
7171;-30.054434000000004;-51.147405;1;3;4;0;0;0;2;0;3
7172;-30.067278;-51.146282;1;4;4;1;1;0;0;0;4
7173;-30.001835;-51.131417;1;1;4;0;0;0;2;0;3
7174;-30.020216;-51.107414;0;1;4;0;0;0;2;0;3
7175;-29990018.0;-51.095809;1;3;4;1;0;0;0;0;6
7176;-30.113604;-51.254506;1;3;5;0;0;0;0;0;8
7177;-30.079373;-51.24669;0;3;5;0;0;0;0;0;0
7178;-30.105669;-51.23566;1;1;5;0;0;0;0;0;8
7179;-30.047177;-51.229323;1;1;5;0;0;0;0;0;8
7180;-30.063122;-51.229117;0;1;5;0;0;0;0;0;0
7181;-30.027852000000006;-51.228031;1;1;5;0;0;0;0;1;7
7182;-30.030048;-51.227729;1;3;5;0;0;0;0;0;8
7183;-30.030708;-51.225861;0;2;5;0;0;0;1;0;0
7184;-30.056859000000006;-51.222838;0;3;5;1;0;0;0;0;0
7185;-30.039853000000004;-51.222242;0;3;5;0;0;0;1;0;0
7186;-30.138848;-51.221314;1;3;5;0;0;0;0;0;8
7187;-30.043981;-51.221299;1;1;5;1;0;0;0;1;7
7188;-30.161562;-51.21936;1;3;5;0;0;0;1;0;8
7189;-30.041101;-51.217786;1;1;5;3;0;0;0;1;1
7190;-30.039402000000006;-51.217026;0;1;5;0;0;0;0;0;0
7191;-30.015653000000004;-51.214536;1;3;5;0;0;0;0;1;7
7192;-30.044346;-51.213039;1;3;5;0;0;0;0;0;8
7193;-30.116019;-51.212258;1;3;5;0;0;0;0;1;7
7194;-30.034324;-51.211011;1;1;5;1;0;0;0;0;1
7195;-30.010754;-51.210774;1;3;5;0;0;0;0;0;8
7196;-30.030886;-51.209823;1;3;5;0;0;0;0;1;7
7197;-30.118245;-51.207113;1;1;5;0;0;0;0;0;8
7198;-30.048546;-51.206865;1;1;5;1;0;0;0;0;1
7199;-30.005334;-51.200925;1;0;5;1;0;0;0;0;1
7200;-29999108.0;-51.19925;1;1;5;0;0;0;0;0;6
7201;-30.005847;-51.196142;1;1;5;3;0;0;0;0;1
7202;-30.006081;-51.195188;1;1;5;0;0;0;1;0;8
7203;-30.042815;-51.193886;0;1;5;2;0;0;0;1;7
7204;-30.025431;-51.191678;1;1;5;0;0;0;0;0;8
7205;-29999910.0;-51.188876;0;3;5;0;0;0;0;0;6
7206;-30.02156;-51.188138;0;3;5;0;0;0;0;0;0
7207;-30.028823;-51.181697;1;3;5;0;0;0;1;0;8
7208;-30.046775;-51.176904;1;3;5;1;0;0;0;1;7
7209;-30.066607;-51.176515;0;1;5;1;0;0;0;0;0
7210;-30.046487;-51.172339;1;3;5;0;0;0;0;1;7
7211;-30.009688;-51.168517;0;1;5;0;0;0;0;0;0
7212;-30.061073;-51.166045;0;1;5;0;0;0;1;0;0
7213;-30.011931;-51.159599;1;0;5;1;0;0;0;0;1
7214;-30.009902;-51.131971;1;1;5;1;1;0;0;1;4
7215;-29995449.0;-51.131862;0;1;5;0;0;0;1;0;6
7216;-30.096045;-51.126015;1;3;5;2;0;0;0;0;1
7217;-29974732.0;-51.114694;0;4;5;1;0;0;0;1;6
7218;-29996089.0;-51.094848;1;2;5;0;0;0;0;1;6
7219;-30.075544;-51.24296;1;1;6;0;0;0;0;0;8
7220;-30.029190000000003;-51.236448;0;1;6;0;0;0;0;1;7
7221;-30.098763;-51.231388;1;0;6;1;0;0;0;0;1
7222;-30.058613;-51.230183;0;1;6;0;0;0;1;0;0
7223;-30.048527000000004;-51.224054;1;2;6;0;0;0;0;0;8
7224;-30.024066;-51.222829;1;1;6;1;0;0;0;0;1
7225;-30.023512;-51.221612;0;1;6;0;0;0;0;0;0
7226;-30.122147;-51.221121;0;1;6;0;0;0;0;1;7
7227;-30.059746;-51.219009;1;1;6;0;0;0;0;1;7
7228;-30.078372;-51.217889;1;1;6;0;0;0;0;1;7
7229;-30.05691;-51.215647;1;1;6;2;0;0;0;0;1
7230;-30.077842;-51.210983;1;2;6;0;0;0;0;0;8
7231;-30.035354;-51.209931;1;0;6;1;0;0;0;0;1
7232;-30.146914;-51.207534;1;3;6;0;0;0;0;0;8
7233;-30.036216;-51.207322;1;0;6;1;0;0;0;0;1
7234;-30.023894;-51.20531;0;1;6;0;0;0;0;1;7
7235;-30.033633;-51.204136;1;3;6;0;0;0;0;0;8
7236;-30.002535;-51.203964;1;1;6;1;0;0;0;0;1
7237;-30.023932;-51.20307800000001;0;1;6;0;0;0;0;0;0
7238;-30.028747;-51.202832;1;1;6;1;0;0;0;0;1
7239;-30.005548;-51.199726;1;2;6;0;0;0;1;0;8
7240;-29971553.0;-51.1969;1;1;6;0;0;0;0;0;6
7241;-29996491.0;-51.193748;0;1;6;0;0;0;0;0;6
7242;-29998145.0;-51.190658;0;1;6;0;0;0;0;0;6
7243;-30.014119;-51.186775;1;1;6;1;0;0;0;0;1
7244;-30.006761;-51.185541;1;3;6;0;0;0;0;0;8
7245;-30.067459000000003;-51.183918;1;3;6;0;0;0;0;0;8
7246;-30.15382;-51.172726;1;3;6;0;0;0;0;0;8
7247;-30.036024;-51.171452;0;3;6;0;0;0;0;1;7
7248;-30.038164;-51.170268;0;1;6;0;0;0;0;0;0
7249;-30.055128000000003;-51.16949;1;1;6;0;0;0;0;0;8
7250;-30.021983;-51.163423;0;3;6;0;0;0;0;0;0
7251;-30.062886;-51.159176;1;0;6;2;0;0;0;1;1
7252;-30.009502;-51.155168;0;1;6;0;0;0;0;1;7
7253;-30.009652000000006;-51.149507;1;1;6;0;0;0;0;1;7
7254;-30.067139;-51.146689;1;1;6;0;0;0;0;0;8
7255;-30.008836;-51.14142800000001;0;1;6;0;0;0;0;1;7
